Period\Time Series:,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_1Y4M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_2Y2M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_7Y7M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_10Y2M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_4Y8M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_8Y1M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_7Y5M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_5Y8M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_10Y9M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_8Y4M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_10Y3M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_7Y6M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_2Y4M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_4Y11M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_8Y3M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_3Y4M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_5Y1M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_6Y6M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_1Y10M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_4Y7M
2021-12-01,-0.8125433461508957,-0.7605182285793481,-0.42917448574262895,-0.31569175807616645,-0.601955795078299,-0.404150765328259,-0.4378518439650665,-0.5384520414471043,-0.29511735776267356,-0.3922062963562851,-0.3126490464753502,-0.43349224524472607,-0.7503823801150364,-0.5858318547450039,-0.396145921224472,-0.6881852841556393,-0.5751556863943308,-0.4885001617159199,-0.7808420854152711,-0.6073526011560011
2021-11-30,-0.841720020010531,-0.8080180731269762,-0.470710415512809,-0.34306594651705336,-0.6598741656298577,-0.4426582760730011,-0.48041780283803215,-0.5917174375010088,-0.3198562917249608,-0.429242800760004,-0.3396339580042116,-0.4755421469575616,-0.8003651919452963,-0.6428055653388824,-0.4336691886162902,-0.7465576662170124,-0.6314047510389815,-0.5367969673506163,-0.8222500632206295,-0.6655424322503283
2021-11-29,-0.8309256888712584,-0.7923695526046752,-0.418953731332977,-0.28173425313492473,-0.6252580404875374,-0.3886997924139459,-0.4294384355064551,-0.5503525989072897,-0.2568861420339914,-0.3742531189735039,-0.27805838232819147,-0.42417132845959094,-0.7835378626144753,-0.6064194418871391,-0.3790182673791751,-0.7220760670070652,-0.5938683422697357,-0.4905106078927113,-0.8087907846863351,-0.6315276892868344
2021-11-26,-0.8547917144395818,-0.8150864600901211,-0.44980702026401875,-0.312532103682468,-0.651319925795756,-0.41980524960976995,-0.4601716439100798,-0.5786381919479777,-0.28733536125728154,-0.4054280244212771,-0.3088112632471942,-0.45496691754721086,-0.8061580574329006,-0.6330677669215881,-0.4101739784511027,-0.7453276303073433,-0.6209002183393189,-0.5202337113801319,-0.831868486533899,-0.6573927912027369
2021-11-25,-0.8362150084151798,-0.7824179432706933,-0.37312525904541616,-0.2326269398958245,-0.5877820559228737,-0.34215755817892557,-0.38386599307169966,-0.5086361308928247,-0.20710806940722737,-0.32737690886259374,-0.2288544656257221,-0.3784695262446718,-0.7707535355027919,-0.5676553029597651,-0.3322520301665417,-0.6953805496557242,-0.5543397422815857,-0.4466096545692406,-0.8048290282988138,-0.5945225175511055
2021-11-24,-0.8524121223920491,-0.8025547903804009,-0.3448271078125864,-0.1944894089834568,-0.5870523239518137,-0.3110444777576964,-0.3566268022733974,-0.4964724682976418,-0.16798509614589996,-0.29504754956852697,-0.1905562307396591,-0.3506930462385709,-0.7907813210561785,-0.5639533274933304,-0.3003146468844635,-0.7095839379628597,-0.5486861474214102,-0.4263582800839041,-0.8242811203516727,-0.5947901345110846
2021-11-23,-0.8520371515668228,-0.7942250161185775,-0.3694818574530574,-0.22201724906712572,-0.5894080256426553,-0.3372675305511317,-0.38061259868495245,-0.5086418633250127,-0.19501618683049404,-0.32182725959819614,-0.21802497399661114,-0.3750228554701711,-0.7815247301263157,-0.5688375305506908,-0.32692452305235076,-0.7008148694953111,-0.5552476384691469,-0.44524051177998647,-0.8186302084142585,-0.5963078027153128
2021-11-22,-0.8581837593531163,-0.8174114905291154,-0.44609549692856554,-0.3047786187099768,-0.6470253914622721,-0.41565736694556144,-0.45655699854482723,-0.5747473082294037,-0.2783260137143708,-0.4009839402895121,-0.3008796034930681,-0.4513069187729313,-0.8077354609131362,-0.6288092011383646,-0.4058341065495714,-0.742798893847552,-0.6166992925018437,-0.5167245774502529,-0.8353962390367979,-0.653103314808626
2021-11-19,-0.8652855177575264,-0.8262606741392982,-0.4531526074177279,-0.31281527349979354,-0.6553243539545663,-0.4227626022136324,-0.4636158113032618,-0.5823679509188131,-0.2867811257204398,-0.4081420172446695,-0.3089728626531336,-0.458363749399064,-0.816741530608109,-0.6369257491172919,-0.4129725114635412,-0.7519337870918879,-0.6246973676537642,-0.5239565522770229,-0.8437619744329679,-0.6614636525478996
2021-11-18,-0.8473094276677063,-0.7937295445051391,-0.3838168454892017,-0.24248145971126478,-0.5966776597594148,-0.3528093285840628,-0.39454510011675215,-0.5183586293924467,-0.21679234807824876,-0.3379711467100712,-0.2386790328548556,-0.38915659435659045,-0.7817209582650131,-0.5767286092645962,-0.3428678683746207,-0.7044725807262266,-0.563548389559644,-0.4569629416086949,-0.8166136246767095,-0.6033679871193067
2021-11-17,-0.8335810970499293,-0.7844916692062487,-0.37095615340776034,-0.2233810063988595,-0.5897209448739491,-0.33870920901463597,-0.3820946231247726,-0.5098484370727596,-0.19640623046935568,-0.3232507104017093,-0.21939103106957303,-0.37650130510711133,-0.773082383729683,-0.5694611828048939,-0.32835403724467005,-0.6978368128212047,-0.5560418546282051,-0.4466935293553629,-0.8058984738300312,-0.5965008412621637
2021-11-16,-0.8383547344320559,-0.7877520138342864,-0.3693697997680916,-0.22028719777636319,-0.5901250697844902,-0.3368265221954192,-0.38060833488867285,-0.5094895799594799,-0.1929723365177698,-0.32122146284939745,-0.2162487479101025,-0.37496488881078793,-0.7760847623028309,-0.5696621711371717,-0.3263735515950814,-0.6995309729580552,-0.5561124707829941,-0.44577568936628964,-0.8097164888387518,-0.5969748753766013
2021-11-15,-0.8129633536706111,-0.7680676101093411,-0.36869098121716304,-0.22776626300976321,-0.5807006180513854,-0.3376784012183398,-0.37942467188528717,-0.503106432241077,-0.2023595924371442,-0.32284805510623693,-0.22399950422123416,-0.3740333236980873,-0.757336739918383,-0.5610175707900704,-0.32774121031562853,-0.6854332231824771,-0.5479787155704807,-0.4418552392302346,-0.7879739951097284,-0.5872861131364755
2021-11-12,-0.8288618079750187,-0.7834261933168358,-0.37946643597214536,-0.2353983150919201,-0.5943451032592253,-0.34787601649830524,-0.3903882297741328,-0.5158779826555429,-0.20924696017605937,-0.3327498468161161,-0.23152554566570283,-0.3849031283917146,-0.7725922418469469,-0.57445553741687,-0.3377420829774169,-0.7000550257672811,-0.5612746553172143,-0.453806820085795,-0.8035414178882365,-0.600997708953575
2021-11-11,-0.7953773745525952,-0.748282386581641,-0.3472980002867212,-0.2090287066835148,-0.5581715774330029,-0.31672809182878536,-0.357895291907131,-0.4806055803379494,-0.18430177862386632,-0.3021356795864012,-0.20535814584828893,-0.35257139054023057,-0.737203109885145,-0.5384495984497222,-0.3069484081397844,-0.6637589222552114,-0.5254027941006716,-0.4196982187404603,-0.7689736398658806,-0.5647776048460744
2021-11-10,-0.8044817066228698,-0.7649535947011716,-0.3873245394457503,-0.25009794873722857,-0.5904681622709136,-0.3572797603851665,-0.39770426713751883,-0.5166000809475135,-0.2251469609597576,-0.34288297926919586,-0.24640340295487606,-0.3924919220454761,-0.7552385866851443,-0.5717902327114479,-0.3476352031011354,-0.688971590678046,-0.5593937619069114,-0.45788383931657517,-0.782767878416665,-0.5967074097293574
2021-11-09,-0.803152664649756,-0.7770197791680815,-0.4172129408053351,-0.27476494837469456,-0.6201338154120193,-0.38633018622610926,-0.42783919665499637,-0.5477539752439187,-0.24849680757713033,-0.37146858950540285,-0.27088233898076153,-0.42250587964381925,-0.7694026274713748,-0.6020265756011609,-0.37637867310473183,-0.7125091980555043,-0.5899310080763045,-0.4889780268712203,-0.7900913654072657,-0.6261487638124885
2021-11-08,-0.7845124050010124,-0.7640699220400493,-0.4003447753916576,-0.24197105403722574,-0.6134136420913969,-0.3666216577622299,-0.41187120937744526,-0.5391791986714853,-0.21196014485446213,-0.3502739023587127,-0.23755147686880917,-0.4060910248322811,-0.7573927908246065,-0.5950441402429147,-0.3556835993346774,-0.704565798386549,-0.582695853817917,-0.47742074036673277,-0.7750526457739979,-0.6194837904370045
2021-11-05,-0.786624010623231,-0.7612355863991924,-0.40672464326773294,-0.2569712204564629,-0.6101742405304971,-0.37479907020933734,-0.4176459660544545,-0.5387846406521204,-0.22859988729561476,-0.3593345718650971,-0.25279397948416715,-0.41216856374559363,-0.7539605931124855,-0.5924290735881748,-0.36445126524687144,-0.6996030199546297,-0.5805335310242268,-0.4798777593426031,-0.773777820494868,-0.6160525355497715
2021-11-04,-0.7851966664944731,-0.7531360719185551,-0.36523998921338974,-0.2057029892035933,-0.5843603119525533,-0.3311454007809389,-0.3769160854247451,-0.506992910494001,-0.17557070316156764,-0.3146487105038416,-0.20126498711254115,-0.3710592812375473,-0.7445662366723909,-0.5650598941078764,-0.32010566399326246,-0.6827633774114652,-0.5521500814770675,-0.44359406816870095,-0.7683096310122861,-0.5907660486035629
2021-11-03,-0.7243921859123378,-0.677051329034033,-0.2846109058117028,-0.14187442562436292,-0.4931231067128681,-0.253557377483689,-0.29531763294062285,-0.41740512439755495,-0.11564780917223771,-0.23864171983997817,-0.13799662950067892,-0.28994238197268407,-0.6662062267595037,-0.47395552549021813,-0.24356789592898753,-0.5951228122217547,-0.46124608563488145,-0.3572133419669852,-0.6975128284731444,-0.4995323763449071
2021-11-02,-0.7291299376807056,-0.6847785727582916,-0.2868916197854454,-0.1396076262585475,-0.5009694594757961,-0.2548513816101732,-0.29793434186988366,-0.4235519420668741,-0.11258193358226043,-0.2394574286507023,-0.13561001236382753,-0.2923907320287067,-0.6742874448520935,-0.4814235495864425,-0.24454177373259212,-0.6040672264572642,-0.4684419408849183,-0.3617048643915175,-0.7043063093090662,-0.5074958244275294
2021-11-01,-0.6756931454347126,-0.6140004523405955,-0.209392293122308,-0.07860193843939278,-0.41294315838147844,-0.18037816858702538,-0.21946708518852454,-0.33707997819253954,-0.05532704952135736,-0.16655082307675384,-0.07514435080913406,-0.21440450351394125,-0.6009378068636917,-0.3934885843740945,-0.1711097579088685,-0.520240205162235,-0.3806874528179236,-0.27844425520684357,-0.6395150921080757,-0.419490467240593
2021-10-29,-0.6713289058802461,-0.6069631390204475,-0.1897188906732188,-0.06254646245196005,-0.3966445788085151,-0.16102305898375446,-0.19973848743003098,-0.3185343668985121,-0.04060360537490704,-0.14743515872757484,-0.0592710748993146,-0.19470019363974567,-0.5932565568039503,-0.3765207486066,-0.1519086384599455,-0.5085350646373779,-0.3633125777641819,-0.2589141588221562,-0.633682933896929,-0.4034302358253701
2021-10-28,-0.6964517169987997,-0.6459138240732272,-0.2688501030749264,-0.13309870088392994,-0.4663212091066513,-0.2394286167071269,-0.2789851675066233,-0.3944590443055498,-0.10796058856244484,-0.22527999997456938,-0.12938678958902772,-0.27389740641006277,-0.6348413030675981,-0.4480858784606876,-0.22995421767200375,-0.5643704588697283,-0.4360139909437568,-0.337524817885817,-0.6672045925935013,-0.47242784824850137
2021-10-27,-0.7153068591712334,-0.6753844865191097,-0.30082147352878996,-0.1543344386161185,-0.5057741009876326,-0.2693905831469312,-0.3116040843061967,-0.43260432246212677,-0.12682435605715847,-0.25420961122500696,-0.15027940797048522,-0.3061941930253842,-0.6658716522055204,-0.4873967645779764,-0.25922950304514414,-0.6016436182566856,-0.4751556417640872,-0.37339879344869953,-0.6930254031798426,-0.5118959761196962
2021-10-26,-0.7108042579947678,-0.668723741801942,-0.26052072255766756,-0.10062691044297623,-0.48473392393185,-0.22615429833852296,-0.27231486048856235,-0.404727506726958,-0.07071165155747305,-0.20956396006259137,-0.09621425391989513,-0.26639721609492195,-0.6585447521166015,-0.4646528125844833,-0.2150491929783649,-0.5891890390317518,-0.4512708648853643,-0.33993365841981715,-0.6874831722755648,-0.49142058683548484
2021-10-25,-0.7056075969682369,-0.6640624403989404,-0.24952866222983205,-0.08657602433417289,-0.4780350704244407,-0.21448182026077633,-0.26155728245022214,-0.3965710103518263,-0.05614081070842358,-0.19756553727862602,-0.08208508754662303,-0.2555219522257586,-0.6538875767614267,-0.457602711735857,-0.20315830033812698,-0.5840364440235364,-0.4439805006321689,-0.33051848531381145,-0.6827187777698915,-0.4848359086238294
2021-10-22,-0.6905398487531897,-0.6433808090474613,-0.22494079824684787,-0.06736502925166121,-0.4508818775431771,-0.1908222603689529,-0.23667974366872802,-0.3695412642729683,-0.03824741437422041,-0.17439845914145913,-0.06306177984401184,-0.23078788971555486,-0.6323429249257804,-0.4303781884839659,-0.1798252158876119,-0.5587904165723154,-0.41674899031512114,-0.30427738196837595,-0.6640094791687408,-0.4577237253926989
2021-10-21,-0.700479952272569,-0.657035707325043,-0.22852804373888524,-0.06132924434883913,-0.46414948114397303,-0.19249908883051026,-0.24090108267585464,-0.3800138571040166,-0.030211184164744775,-0.17512075568084562,-0.05673482146732001,-0.23469248601109527,-0.646438254330177,-0.4430326516091365,-0.180865380011217,-0.573883629111839,-0.42895958267162015,-0.3119041919420251,-0.6764998187302069,-0.4711803900761571
2021-10-20,-0.7037741026593154,-0.6711437080680844,-0.26408373378921324,-0.09245260077755812,-0.49615906331559767,-0.22756797082531666,-0.27656594679656177,-0.4147671674057243,-0.0598567364207625,-0.20986500250128426,-0.08765422653686139,-0.27030628767442844,-0.6623691440648618,-0.47591526595751654,-0.21572342482838902,-0.5986813287940014,-0.46235150923277857,-0.34761057325509936,-0.6866337609032587,-0.5028686497003618
2021-10-19,-0.6849586195546306,-0.6377668478248555,-0.23101202390744868,-0.07404313430761578,-0.45097242752513234,-0.1973713176601013,-0.2425520581200784,-0.3721982144742344,-0.04446924483117165,-0.18111956712549393,-0.06968678181158872,-0.23676212818873532,-0.6269164563313623,-0.4311411731652486,-0.1864939063590345,-0.555315700547375,-0.41795116503873553,-0.3087099165598586,-0.6581925131624147,-0.4575874220364562
2021-10-18,-0.6991989717735415,-0.6668039378833084,-0.27928651452756226,-0.11787498411844766,-0.49897712292105245,-0.2448719219532034,-0.29105916262365694,-0.42171442510345214,-0.08732870985180385,-0.22820128019498354,-0.1133758319060818,-0.2851547869993727,-0.65825349565209,-0.4797333723561783,-0.23371708060427787,-0.5968317454324423,-0.46685036748538833,-0.35815093281343247,-0.6820100334468913,-0.5053597797835301
2021-10-15,-0.7259279449030753,-0.6993177287759091,-0.30676017159161084,-0.132299514016188,-0.5356855838454959,-0.27000778659374625,-0.3192799976882723,-0.4563892628927828,-0.09862988134845274,-0.25212168092957743,-0.1273551235159438,-0.31300422654403803,-0.6916064722960917,-0.5160811177372726,-0.25804569829267443,-0.6333434773267119,-0.5028995182935376,-0.3901167188530832,-0.7125410010212083,-0.5421639900731212
2021-10-14,-0.7308087785450762,-0.7091211970294968,-0.3265265900847001,-0.15084838266342127,-0.5535087153881753,-0.2896755238651978,-0.33905915007582976,-0.47549721101930986,-0.11673284186886912,-0.27170955382889694,-0.14584275072055952,-0.3327783588835618,-0.7022314713989193,-0.534303472942943,-0.2776622753036446,-0.6479371540248637,-0.5213574872880917,-0.4097497131022516,-0.7205454091270511,-0.5598412337589243
2021-10-13,-0.720659503380582,-0.6919392353293154,-0.28447007209923214,-0.104630201344309,-0.5211647875882899,-0.24655497683259542,-0.2973899999432752,-0.43904503548830665,-0.06996156128080644,-0.22810906587713475,-0.09953831223634646,-0.29091340619724804,-0.6837770972923976,-0.5008436831858809,-0.2342180713949782,-0.6226906467568467,-0.4871878047733449,-0.3705337607947148,-0.706038776325904,-0.5278832680998007
2021-10-12,-0.7207681095127714,-0.6928137395104865,-0.2656064934786184,-0.07315388559656721,-0.5160198312412496,-0.2251820777072564,-0.27936350875376004,-0.4295643669179432,-0.035834949836931695,-0.20548697409708616,-0.06767756096781419,-0.27246844197493303,-0.6845885561594363,-0.49467715716539296,-0.21201175404775752,-0.6219355166054661,-0.4803145731515537,-0.35706978101704,-0.7068359496200143,-0.523067619175519
2021-10-11,-0.7268345860081307,-0.7051123044646819,-0.2841876162598034,-0.08938824582333638,-0.5355263982385425,-0.24330755128772275,-0.29808973341238776,-0.4493125272374723,-0.05161757691794966,-0.22337789111918527,-0.08384435329616968,-0.29112266085569694,-0.6978315845510326,-0.5143313074476605,-0.22998112384680036,-0.6392088700113088,-0.5000315642519433,-0.3764809535326967,-0.7169627486320613,-0.5425095453692848
2021-10-08,-0.7383585360410987,-0.7226984584641922,-0.31832758008537043,-0.1243909787613271,-0.5644886456296323,-0.27780830029868087,-0.33208300279472347,-0.48077163470318185,-0.08654848700526463,-0.25801800208677994,-0.11884130992029451,-0.32519101772045644,-0.7164697058016032,-0.5440050062771769,-0.2645776363694434,-0.6631903370348753,-0.5301457241381056,-0.4093949346198418,-0.7322904352595978,-0.5712205515762148
2021-10-07,-0.7431847696498352,-0.7321559913209872,-0.34552926044702037,-0.15387698851137577,-0.5847453630952084,-0.30569044744540186,-0.3590285500092891,-0.5040386220620428,-0.11618744195946107,-0.2861931464644041,-0.14835606061397177,-0.3522665160587066,-0.7267948804378177,-0.5650813663244909,-0.29265849461274485,-0.678282582793885,-0.5517432840741652,-0.4346493981593089,-0.7399526053332681,-0.5911938446889864
2021-10-06,-0.7361282358172789,-0.724405564581136,-0.3448055417327649,-0.15791270254181544,-0.5788341696059316,-0.30592082227003914,-0.35798613026233506,-0.4997465917376025,-0.12120755635736158,-0.2868975344452229,-0.15253499026677897,-0.3513834400320275,-0.7190088076273398,-0.5595471739088453,-0.29320519712735127,-0.6708424487273081,-0.5464719194429177,-0.4318689954801531,-0.7323701737373185,-0.5851620305905834
2021-10-05,-0.7424391590250025,-0.7332850789900767,-0.3570906422906126,-0.16822326733843385,-0.5913609165861691,-0.31790364876844013,-0.37035995484581496,-0.5125660998825858,-0.13097648333705658,-0.2987111190275411,-0.16276944211894806,-0.3637137093489695,-0.7283045155358383,-0.572194579244913,-0.30507642413963953,-0.6820574011487288,-0.5591811870554193,-0.44460068464108726,-0.7403238120992284,-0.5976407648739452
2021-10-04,-0.7435539569820175,-0.731342675541967,-0.3591439826871641,-0.17368219777369331,-0.5888013083295656,-0.3207440616582562,-0.3721415022067909,-0.5114204332824439,-0.1369404639406948,-0.30192607562243046,-0.16830695263715523,-0.36563166151834503,-0.725987013730123,-0.5699459989103492,-0.3081680854375879,-0.6787091876064957,-0.5571583761672585,-0.4448394686324151,-0.7393503961209702,-0.594985874830829
2021-10-01,-0.7459339505869369,-0.7367242720301181,-0.3832858153966838,-0.20367401133318452,-0.6036190708994003,-0.34619736996901374,-0.39582664533378686,-0.529735093776829,-0.16794933163576253,-0.3280022244865872,-0.19845052139488217,-0.3895463692784684,-0.7319938745862169,-0.5856629335233001,-0.3340390493861136,-0.688531822181405,-0.5734660373125995,-0.465839836052504,-0.7435018691157407,-0.6095006317704033
2021-09-30,-0.7331277325441335,-0.7151142575463689,-0.33957585901300247,-0.15968880078509207,-0.5662027401821947,-0.3021667533472234,-0.3522607777851974,-0.4891065458621009,-0.1242617204454457,-0.28386862970026483,-0.15450196132171756,-0.3459059977548886,-0.7088763452931102,-0.5473140498948772,-0.2899358102645926,-0.6578774599631072,-0.5345458654957622,-0.4234544239474425,-0.7251498912557397,-0.5724162112128699
2021-09-29,-0.7327699599866198,-0.7231856669442731,-0.37454450255178084,-0.19842351239508993,-0.5913304759683404,-0.3381353912234264,-0.3868604482003146,-0.5185295094422631,-0.16345696200747062,-0.32028127477956714,-0.19330943769463493,-0.38069248469856465,-0.7184408969131277,-0.5736248244479945,-0.32620438629910176,-0.6752314915068687,-0.5616031207563741,-0.45566424362181834,-0.730049227276925,-0.5971320795770843
2021-09-28,-0.7265283909000511,-0.7085412712593737,-0.33297382423116373,-0.15328048235310687,-0.5595792469096907,-0.29558945490382804,-0.34565193900043534,-0.4824689642829738,-0.11791770688282233,-0.2773061054358301,-0.14810241959850856,-0.33930047052433565,-0.702303826013162,-0.5406854364469642,-0.28336818503710504,-0.6512892275871551,-0.5279143686023637,-0.41682103604293275,-0.718571795314854,-0.5657946114746837
2021-09-27,-0.7298043449368555,-0.7190966532982355,-0.37008188172707124,-0.19415293708077197,-0.5863762915000654,-0.33374947804952937,-0.38236915891123147,-0.5137030515564094,-0.1591506809172878,-0.31592764849408406,-0.18903564180537868,-0.37621570091529355,-0.7141969464446867,-0.5686909900252761,-0.3218404863654767,-0.6704150785423102,-0.5566879335697994,-0.45099772585817943,-0.7263345255514799,-0.5921734468235025
2021-09-24,-0.7263596372121853,-0.7201937895758919,-0.3731953141251414,-0.19298083316038506,-0.5921421379359959,-0.3360775847769184,-0.38573326860902357,-0.5191129513343102,-0.15700828192817395,-0.3178485604197028,-0.1877236141420937,-0.37945527195091344,-0.7159737528215668,-0.5744472569286656,-0.3238979966666702,-0.6749936154141736,-0.5624059395034084,-0.45559621625013413,-0.7258564776406922,-0.597928818945801
2021-09-23,-0.7371287214222264,-0.7337789514074129,-0.41590334791465455,-0.246501805775019,-0.6188864862031878,-0.3811681433607621,-0.4276181529631886,-0.5516115111084017,-0.21245060478087474,-0.3640798408078165,-0.24153066430764847,-0.42175349582977617,-0.7302671649826635,-0.6026390008399383,-0.36975285308972516,-0.6942122937966815,-0.5915613199655421,-0.49271660250958815,-0.7381564176287203,-0.6241909479811483
2021-09-22,-0.742206832343241,-0.753153749551108,-0.46679389437976315,-0.2964396107065803,-0.6621385961298198,-0.4322281407637436,-0.4783997494119432,-0.5991318258812877,-0.26173335709693824,-0.4151453818419437,-0.2913812126083344,-0.4725930800288749,-0.7520363718918985,-0.6471686865164261,-0.42082193643040444,-0.727642444958525,-0.6368600874561254,-0.5423326962793853,-0.7522989493123897,-0.666982430208078
2021-09-21,-0.7464914418252763,-0.7602095652278178,-0.48053570265419765,-0.3103930799446819,-0.6740018345409062,-0.44607922278076195,-0.49209520688118547,-0.6119448413193047,-0.2756470586257862,-0.429036030173366,-0.30533033201904347,-0.486312375272556,-0.759560565103804,-0.6593082097916181,-0.4347004270759598,-0.7374781451005692,-0.6491685648555685,-0.555666989449239,-0.7583361603340788,-0.6787471660463753
2021-09-20,-0.7476243778246052,-0.7585927526246201,-0.46336379284371,-0.289039018726164,-0.6642397184320807,-0.4279283201313202,-0.4752686374613577,-0.5993234172027577,-0.2536292904802737,-0.4104273151519222,-0.28387562878488026,-0.4693119400135841,-0.7573827909498556,-0.6488026125583284,-0.4162419941592965,-0.7319470872300857,-0.6381775869090895,-0.5409116555151816,-0.7578339859590955,-0.6692368453272777
2021-09-17,-0.7317164697035433,-0.7374686272349531,-0.430436705612939,-0.25486875689067556,-0.6346625666662247,-0.3947068598747574,-0.442450045675407,-0.5681448904806943,-0.21922007623592332,-0.3770730910582163,-0.24967123882429743,-0.436438373839644,-0.7353998548019463,-0.618761292082294,-0.38293110927643825,-0.705835731779298,-0.6078523860580765,-0.5088160234171086,-0.7386012985539989,-0.6398253636703162
2021-09-16,-0.7361295309756385,-0.7445912990347201,-0.4462800847107018,-0.2718638962765354,-0.6473190314716839,-0.4108663028789121,-0.45817595359134566,-0.5821995442335428,-0.23633998520972277,-0.3933714571508191,-0.26668665067039576,-0.4522238074665439,-0.7430043915474478,-0.6318031053215032,-0.39918451397705734,-0.7159628828505933,-0.621137301501542,-0.5237741534929192,-0.7447021613385554,-0.6523476666112096
2021-09-15,-0.742336189365129,-0.7473274124965077,-0.4628827053907818,-0.2973741237910583,-0.6526155245160581,-0.4294047818312614,-0.4741181219234245,-0.5910989838993852,-0.2634147753866487,-0.4128470026075326,-0.2924314939653301,-0.4684970117356704,-0.745401404760943,-0.63793268901465,-0.41835024366061635,-0.7181771690905165,-0.6278514955883865,-0.5360092338285329,-0.7484460669962003,-0.6573797269552557
2021-09-14,-0.7459539153651431,-0.7555729860689486,-0.4783968581063949,-0.3127637640439884,-0.6670638212327029,-0.4449020747374557,-0.4896328861918984,-0.6062815899004756,-0.27880823605382066,-0.42833032903622614,-0.3078202287706291,-0.4840118587830182,-0.7543695451654233,-0.6526218525751464,-0.4338384934665389,-0.7303873216248764,-0.642677872442174,-0.5514496712899923,-0.7550566839909711,-0.6717375766134022
2021-09-13,-0.7420140328251954,-0.7525817096861691,-0.4797663612765475,-0.3153424713364319,-0.6664436589836047,-0.44654173506102524,-0.49090811362749287,-0.6064291465237246,-0.28160166410746834,-0.43009815408058305,-0.31043080102549103,-0.48533449310857346,-0.7515580438653497,-0.6522026404281349,-0.43556409769767424,-0.7285874818759441,-0.6423892332782031,-0.5521666534691789,-0.7516960013913201,-0.671049055422503
2021-09-10,-0.7391867614632724,-0.7505681235264847,-0.4831977905550313,-0.32062340067148787,-0.6670939447524109,-0.45037889956047783,-0.49419924642370416,-0.6081035929310237,-0.2872171697771204,-0.43412958301086046,-0.3157613357461613,-0.488696087293071,-0.7497163018425916,-0.6531143118237206,-0.43953141181634425,-0.7278094107200612,-0.6434733537592106,-0.5546423803819192,-0.7493465697263397,-0.6716115563980902
2021-09-09,-0.7416088354462401,-0.7548580329111141,-0.4892257113437717,-0.32531207432002995,-0.6736408387624442,-0.4561755503095952,-0.5002988548183804,-0.6146994060384419,-0.2915831207881303,-0.4398030598273426,-0.320403826775677,-0.49476022938699904,-0.7542951512064582,-0.659704851906521,-0.4452464259027842,-0.7336452410562813,-0.6500804606252348,-0.5610711397197301,-0.7529785474556694,-0.6781385570144223
2021-09-08,-0.7311179434558207,-0.7403762474360045,-0.46509790657504,-0.30168980928452305,-0.652011094021665,-0.4320043071006028,-0.47620486976675647,-0.5916872935615545,-0.2682678634389277,-0.4156400995354774,-0.2968222239539666,-0.4706480608849377,-0.7391279350454096,-0.6376662183244379,-0.42107861809701985,-0.7150516311095081,-0.6277937566409122,-0.5373625361320133,-0.7399764522118464,-0.6566553066644691
2021-09-07,-0.7371962677242301,-0.7452023843913551,-0.46563952141897635,-0.2998359460983817,-0.6546188790884746,-0.4321339792089205,-0.47687859433707835,-0.5936218697517894,-0.2657830202639424,-0.4155546885389727,-0.2948801416405482,-0.47125604606899385,-0.7437493901841163,-0.6401041605364695,-0.42106558973593256,-0.7186645817366437,-0.6301195848360508,-0.5387212599027054,-0.7452536013902844,-0.659320363687177
2021-09-06,-0.7461721796103392,-0.7610222055669169,-0.50767989134446,-0.3472559761733818,-0.6858419628712422,-0.47546714903779597,-0.5184568293349252,-0.6292696262696071,-0.3140339770194611,-0.4594842267927133,-0.34242623919376847,-0.5130673622903461,-0.7608236403743314,-0.6725137549594744,-0.46479990756331,-0.7425383028152464,-0.6632895236335044,-0.5774532677300148,-0.7584529414822947,-0.6901353569915409
2021-09-03,-0.7434442501374701,-0.7612434166903641,-0.5048656312282587,-0.3397235691117997,-0.6874450787358164,-0.471720066460374,-0.5159506991588882,-0.6297089037192318,-0.3055256265354802,-0.4552692923003958,-0.33475145922637717,-0.5104074275089157,-0.7614389106363522,-0.6738820875030349,-0.4607408674338238,-0.7444535797539098,-0.6644783559217577,-0.5765802867804712,-0.75770246889895,-0.6918067277523545
