Period\Time Series:,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_6Y11M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_8Y6M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_4Y1M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_6Y1M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_3Y9M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_6Y7M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_8Y2M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_6Y3M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_7Y10M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_6Y10M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_8Y11M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_7Y2M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_2Y3M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_2Y5M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_7Y9M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_2Y1M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_6Y5M
2023-03-22,2.3992303357850457,2.417993169080946,2.429662998266892,2.3945783102843725,2.4472809220341647,2.3966619476869457,2.4135653632146914,2.394994389122628,2.409283870100847,2.3985164017603893,2.4235994145534927,2.401615018047622,2.5996053110243174,2.575979964671562,2.4082485618261726,2.624834475751641,2.395700308353237
2023-03-21,2.2811366608069683,2.307881239102551,2.280807818037815,2.2703236505660884,2.2926355891154255,2.2763136418215044,2.3020673334129373,2.2721184059315034,2.2962644772453826,2.279882610966527,2.3150588195157074,2.2850551298264197,2.4186031520047373,2.3970838379895936,2.2948251686497567,2.4423684743835463,2.2741247234414024
2023-03-20,2.1405368649729737,2.175706567298035,2.110647654465261,2.1234003602105593,2.117748474773337,2.133382561027347,2.168407483389892,2.1265971681734506,2.160986373630391,2.138722543712275,2.1845818685515774,2.146052606359776,2.2327321632385138,2.2103895416992385,2.1591192544166686,2.2582704191598153,2.129932904094767
2023-03-17,2.163570308935285,2.1782701827030753,2.19099530018494,2.160449099424757,2.2056688286369686,2.1617199042648485,2.17470576710487,2.160638299836973,2.1713036003439896,2.1630456556127555,2.1828431656439555,2.1653570153941852,2.335231861306249,2.3144380825450495,2.1704883962555055,2.3579102866700397,2.1610708997301615
2023-03-16,2.2389712237227135,2.2533608967360603,2.2770585815542974,2.2372335652569797,2.2943573088897624,2.237546905697533,2.249670634576114,2.2370574187482895,2.246232617081644,2.2385386750593708,2.2582015430541453,2.2405350762558935,2.437144263490059,2.4152163334124137,2.2454239104129288,2.460622758311642,2.237171842235918
2023-03-15,2.219760504224058,2.234981800140062,2.2449201265074223,2.2161560990868185,2.25920877126442,2.2177366777861174,2.2313420260546977,2.2164552932166552,2.2278484843005533,2.219194900451524,2.2396303000854862,2.2216608156357633,2.3838135880460616,2.364281211380108,2.227007630751606,2.404792874256808,2.21699113696069
2023-03-14,2.5033797592506204,2.506863487669974,2.583255597209645,2.509413362112813,2.6099349705914556,2.504815352714295,2.5052197553729485,2.507504267661557,2.503931852343124,2.5036361111696426,2.5092565819730224,2.5029681491518834,2.8077821443381508,2.779946822442825,2.50368011057108,2.8362223985982586,2.505985067538356
2023-03-13,2.2756199141370548,2.2845853793018898,2.330689846118207,2.2771587019643893,2.35251295774483,2.27544964027105,2.281984411113195,2.2762848250003014,2.2796602948709532,2.275495478734233,2.2880973468198,2.2762774175326688,2.5366030424048276,2.5080484323370142,2.279134176796796,2.5670666516264924,2.2757264883446506
2023-03-10,2.5533038758450175,2.5351722249015043,2.65230125221526,2.5693643013297334,2.6777536395835573,2.5589820520733704,2.5380893712214547,2.565622024079556,2.541406019892656,2.554642829700719,2.5319858323821363,2.5495760929334623,2.8844653780815186,2.851529829286775,2.5423067154265775,2.920270763855139,2.562170140114853
2023-03-09,2.7485566790507003,2.7286955975069436,2.86538694927047,2.7669715034773197,2.8953261021429553,2.7550006196750374,2.731803549634372,2.762632500660871,2.7353804364579206,2.7500684281315735,2.7253393141124054,2.7443759775568957,3.1166075880143715,3.084459474040574,2.73635964745586,3.1500114015698966,2.758653324123376
2023-03-08,2.7428830673309363,2.7164094517669106,2.878463215558784,2.7656711824804514,2.9113689156880755,2.7509863354541855,2.7207624694806625,2.760395295112726,2.725655474008399,2.744799303604792,2.711586822517076,2.737527708955839,3.143622110880923,3.110974045324302,2.7269756773439346,3.1771088020651037,2.7555120412010963
2023-03-07,2.7539189542670335,2.7425055156758122,2.856640300000666,2.76769241029288,2.8857763206790104,2.7585070255795054,2.7439069543509444,2.7642794838691804,2.74573381260871,2.7549678201324665,2.7412154282278345,2.75112004612164,3.111968836718565,3.0782699219770917,2.7462692705622374,3.147234070887875,2.761229533686843
2023-03-06,2.8273756906883123,2.81174280516472,2.938652209048481,2.8437847631558846,2.9677714569144866,2.832983249581059,2.8139541233783523,2.8398222595351506,2.816630039854271,2.828674914462849,2.809490997272259,2.8238437248477086,3.1710268185653834,3.1433276749685835,2.817384236498148,3.1988614449082484,2.8362333419611288
2023-03-03,2.7689133985187353,2.762286002982179,2.8511045081704465,2.7788315053220813,2.8758476993364503,2.772102518357529,2.762883740045146,2.776290078532259,2.7638116070313727,2.769628481881157,2.7618839981332086,2.767057253918046,3.075125147837347,3.0447747777685388,2.7641058869797455,3.107137604795141,2.7740576032537128
2023-03-02,2.7854830868141653,2.7850511779148746,2.8471940815039387,2.790946296770705,2.8682527265594957,2.787007980732011,2.7845479738030576,2.7893770935459967,2.7842749329982333,2.7857957392032575,2.785896435601364,2.7847827478899445,3.04734290973207,3.019350041568057,2.7842523684603573,3.0770876951631925,2.7880741153751667
2023-03-01,2.756522459613558,2.7461206136348544,2.8488090859365895,2.769116268692387,2.874389129308139,2.7607250061538995,2.7473744707765486,2.766002310643205,2.7490305841074623,2.757483657847383,2.744996502155541,2.7539570025219215,3.0649750406608867,3.0375338752169414,2.749518441518479,3.093254300480918,2.7632155690200344
2023-02-28,2.7654451242155615,2.7592594069797394,2.8441638333870927,2.775059682170355,2.8672680553768073,2.7685302184164593,2.7597572856513626,2.7725927824576684,2.760592105548358,2.766135571802127,2.7589950256924443,2.763659279630648,3.0426074734968527,3.017227836685483,2.760863864841373,3.0687501708950133,2.770426184908935
2023-02-27,2.6299384359096956,2.6220006090020473,2.7068790445865987,2.6400618733240253,2.729115123165745,2.6332882193053972,2.622892281774015,2.6375378740897877,2.6241187511239423,2.6307011300618433,2.6212548267839195,2.6279159147593383,2.910186389286113,2.8820191996199833,2.624486828085663,2.940283795552869,2.635288858904155
2023-02-24,2.6130908657798284,2.599675926333188,2.697721483498671,2.6260166114373242,2.720146622290565,2.6175802388196865,2.6017119093199312,2.622946567841269,2.6040917548297653,2.614140037735411,2.5975178027935337,2.610204533343551,2.895890935379637,2.869044502461396,2.604749105241917,2.9244339604906786,2.6201427767826173
2023-02-23,2.5421016125852205,2.5425425959319963,2.589796729370343,2.5460043188643677,2.6067997040678823,2.5431434228029133,2.5419746705938002,2.5448490960580594,2.541592837394325,2.5423080985402526,2.5434307567873415,2.5416694406660025,2.76630972745059,2.739252641817285,2.5415340091029113,2.7962200352243056,2.5439031728230024
2023-02-22,2.5714026604002824,2.571863664582405,2.6171925358840484,2.575185071923957,2.633322892666336,2.5724128679014178,2.57129916825426,2.5740662136718266,2.5709191460977787,2.5716028257080272,2.572748054843077,2.5709843362997837,2.7797477366662946,2.755561558782535,2.5708602522169786,2.8061464722641105,2.5731494963003954
2023-02-21,2.600796453970757,2.5956446812448246,2.6573633182193985,2.6078642658145377,2.6742480758850355,2.6031007273394318,2.5961795705696664,2.606076313144667,2.5969447330507847,2.6013171181383394,2.5952209517639018,2.599429906644043,2.814361617112257,2.792359834393948,2.5971791016259567,2.837934614394589,2.604495429513487
2023-02-20,2.482292511235054,2.4838374278221567,2.5269966831325856,2.485338214841009,2.5438705603806264,2.4830110716294467,2.4830990749488833,2.4843667052774054,2.482513463808546,2.4824208848223304,2.484892229777179,2.482083315014244,2.70782927192682,2.6794872001282104,2.4823984795807066,2.7393806638291647,2.483598906428436
2023-02-17,2.4995752225416683,2.504193314580277,2.53717358290314,2.5007745707943556,2.5529634579253067,2.4995751885551587,2.502852835712842,2.500185778598215,2.501641727014773,2.499526384543425,2.5059688103962108,2.4998880658316494,2.7079691740302527,2.681352308191068,2.501366646639386,2.7374135691852572,2.499793859564471
2023-02-16,2.563044380767706,2.5691357798285557,2.5923281636016062,2.562834026054488,2.6060658099227045,2.5625463981598147,2.567586709135986,2.562573242572628,2.566118307943859,2.56287848247959,2.5711107280904852,2.5636808506075592,2.7426610512440144,2.7193214168248963,2.5657706653010974,2.7683349827686796,2.5624846715854894
2023-02-15,2.4933481822105192,2.496509170216049,2.532295823877119,2.4951596153815503,2.5480530693577235,2.4936084435555665,2.4955013476895225,2.494459103271525,2.4946102856106136,2.493366197379366,2.497852790916488,2.4934537696102734,2.701906600376765,2.675519576039711,2.494413104542788,2.7310932884226737,2.4939498177669526
2023-02-14,2.4573826234030793,2.458389234596285,2.508856168708108,2.4612862283399632,2.52759924785758,2.4583775748467893,2.45768719350716,2.460095610145496,2.457171447687329,2.457572917724366,2.459436393425314,2.457013271664724,2.701724123514844,2.672606284514914,2.4570800216460986,2.7336402925697145,2.4591347831246515
2023-02-13,2.3974092953170927,2.4009727265073786,2.4412126581688915,2.3996060984510468,2.4585985427085317,2.3977592990977565,2.399789518949249,2.3987832211306035,2.398765413172395,2.397442604971068,2.402587352936334,2.397495156644861,2.6268262052724296,2.598052931447296,2.3985422735811275,2.6586449546670923,2.3981760268055017
2023-02-10,2.3744265680402954,2.3847294324690154,2.403013329228624,2.3725972083150695,2.418319336930406,2.3732081128222684,2.382220372822842,2.372607854904331,2.3798222024398843,2.374072893737908,2.387935738525676,2.3756532226799583,2.57702453527974,2.549240597571809,2.379247841796012,2.607912893849182,2.372819822869452
2023-02-09,2.307627721672834,2.3147650367312145,2.340393327506074,2.307629195421986,2.355279319904796,2.3071469643869356,2.312848846834622,2.307280408379522,2.311089385781231,2.3074579391326244,2.3173022641758365,2.308307922190841,2.505667545935807,2.479362115871702,2.310681147329074,2.535018372775114,2.3071271395299022
2023-02-08,2.36783895155967,2.375795547953171,2.3970623125676003,2.367151343578,2.4111063271224498,2.3671071189502397,2.3737521221187987,2.36695718939707,2.371843085183629,2.3676092949886627,2.378463247309863,2.368687687489949,2.549732058034874,2.5261606301450215,2.3713937377627468,2.5756106239149386,2.3669498037648826
2023-02-07,2.3192494676669955,2.328597107515713,2.3387994768611513,2.317257606770075,2.349927260270268,2.3180697851235967,2.326325110374837,2.3173780331461384,2.3241620279503317,2.3189153764414776,2.3315244368220718,2.3203857189559263,2.4638101968590487,2.444103670957633,2.323644245801015,2.4855974129975,2.31765488707381
2023-02-06,2.2888336411645174,2.3056362227482428,2.293329860248659,2.2822150897263844,2.303580555054178,2.2858457016858766,2.3019690288175854,2.2832861555168997,2.2983140313216537,2.2880538840348805,2.3101688927803354,2.2912786821167246,2.428186293261182,2.40514269244566,2.2974085039566168,2.4542119356250383,2.284503319388337
2023-02-03,2.206449753749749,2.2148808474126227,2.2283464477821986,2.2047883556950425,2.2405176283962622,2.2054053144309513,2.2128512343757776,2.2048429645481384,2.210901606307653,2.206150505593436,2.2174622294464608,2.2074757822410804,2.3728342081523985,2.3488250288172186,2.210432920836958,2.4000093926432333,2.205055237921185
2023-02-02,2.192496244523136,2.198206148507663,2.2200496410726354,2.192349134613552,2.2330292039128268,2.192048484032126,2.1967371984637376,2.1920944980412895,2.1953539248302056,2.1923451761096864,2.200093712996581,2.1930813300905214,2.3691763743170764,2.3448092513797785,2.1950278087344217,2.3966347065909734,2.192000999886377
2023-02-01,2.3061507438116173,2.31322576716129,2.3329495539041076,2.3052447843063284,2.3464767571156107,2.3053872142661813,2.3115095223393975,2.305131153904932,2.30985245268334,2.305920200573934,2.3153797232623567,2.306973834732703,2.4834172692400065,2.459894543206095,2.3094542879516617,2.509310375379036,2.305186057959881
2023-01-31,2.2923003158143107,2.307349851967379,2.307751187403136,2.2872665759471396,2.320988812796786,2.2898610608808037,2.3039800545165945,2.2879589844535273,2.300649182208131,2.291648951392616,2.311534305653811,2.294390367896808,2.4646686398863933,2.4395374492994764,2.299830145984578,2.4923996967025537,2.288832084406785
2023-01-30,2.3114703774687793,2.316028543784958,2.3464506651976547,2.3123227871891583,2.361451868956853,2.3113647623198834,2.314773865909359,2.311825764500692,2.3136107841032714,2.3113991965739795,2.317645905180695,2.3118343128984287,2.504171953473622,2.4804555738057896,2.313341642258575,2.52994191987678,2.3115142286018764
2023-01-27,2.2663383032849156,2.279884014685415,2.281378597386964,2.2618780417332727,2.293794499740844,2.264160543538373,2.2768458795077255,2.2624794204718124,2.2738438825916845,2.2657554550502637,2.2836563390967286,2.268212513357617,2.4300256062459464,2.405946145973148,2.2731060455739134,2.456745982407177,2.263247915086613
2023-01-26,2.2084997016559598,2.217015353255841,2.235092463443925,2.2072449595619363,2.2487596366265876,2.207563222518598,2.2149122303483586,2.2071790257030206,2.212912087807489,2.2082216671861103,2.219712596645664,2.209482390031132,2.3886290185287438,2.3643011904475473,2.2124351223927246,2.415608418828658,2.207292470769913
2023-01-25,2.139027260033027,2.1504524904448417,2.166201694818247,2.1368032935762526,2.181181709907652,2.137638752346663,2.1476592162490373,2.1368854720908383,2.1450033459134477,2.138629268423992,2.154051972826701,2.1403947526867126,2.336901477837803,2.3095722534985565,2.1443686174318604,2.367333649399411,2.137172083044625
2023-01-24,2.2181938776212973,2.227443997436104,2.2539113266883257,2.217640112521108,2.2704627737041467,2.217415130563527,2.2250332475426355,2.2173471704627357,2.22279393048199,2.2179419081222096,2.2306052459923515,2.219146583338229,2.426542611298095,2.4008532156054616,2.2222693630388903,2.454333088719247,2.2172808797951786
2023-01-23,2.2151649515855385,2.2282432203030984,2.2380185001197677,2.211719734160531,2.2526048612690643,2.21331137645934,2.225184639653901,2.212060723367462,2.222218155970532,2.2146540160962673,2.232110093388443,2.2168570379762373,2.4057413004620627,2.379081394759539,2.221498793410298,2.435211009115332,2.2125996896007076
2023-01-20,2.175946185998405,2.1852666047076976,2.209608683196397,2.174991524605122,2.226112936649082,2.175039144204025,2.1829094982621062,2.174800170611765,2.1806891580706167,2.1756661026438944,2.188315143238055,2.1769676851213564,2.392850555724189,2.364016608428372,2.180163679248882,2.424762052596111,2.1748247590592857
2023-01-19,2.0799462942133298,2.0816516332613357,2.1314155502604284,2.083822155979176,2.1500139671011165,2.0809080669912805,2.080721040366192,2.082623481906039,2.080021615618053,2.080125117494308,2.083048467451286,2.079625072645101,2.3236634289085853,2.2943379816602594,2.079891154073413,2.3560126438321194,2.0816605347310713
2023-01-18,2.042336873152786,2.0356512896685257,2.093657997637343,2.0493398643967615,2.108751899355523,2.04471305549828,2.036631112686457,2.0476338851329277,2.0377872300202178,2.042886247333541,2.0346102589202424,2.040845378354122,2.2447608329039928,2.2217260612754295,2.0381096165095642,2.2703741458919646,2.046097580173269
2023-01-17,2.164580022441817,2.1745562106926464,2.1984249373148095,2.1636180114408217,2.2146976831435485,2.1636451876319125,2.1719866017684053,2.1634122568184098,2.169593740891573,2.164289639217762,2.1779261710629343,2.165646353349736,2.373258893265759,2.3465105033247067,2.1690313780114088,2.40253592142395,2.1634298287056946
2023-01-16,2.1710550449951302,2.1832794935895516,2.206659953217786,2.1695063901257026,2.2241238781058787,2.169817256232262,2.1801549854647444,2.169369535289345,2.1772430666998543,2.1706815190823328,2.1873836825002035,2.1723973730147685,2.388944079649235,2.361892639639228,2.176557412522407,2.4181540596528794,2.1694824422455055
2023-01-13,2.1635655669186726,2.1655210121316197,2.2077346938280016,2.166588143413867,2.224090678922625,2.16426418485738,2.164646355657273,2.165615125000956,2.1639524760945372,2.1636872553334965,2.1667869509403253,2.1633840880563557,2.375574885737398,2.3503311003738627,2.1638146618045275,2.403196928507074,2.1648481081707196
2023-01-12,2.19269074499495,2.1969138296695583,2.232246671963569,2.194425271443313,2.247984113460964,2.1928812743661465,2.1955827370555183,2.193714510145803,2.194421036226414,2.192686345713798,2.1987341512486984,2.192883674547619,2.3947651720494836,2.370402495057106,2.1941645071960187,2.4213188884008936,2.193207508154747
2023-01-11,2.2463876867188954,2.254751323610801,2.2778850405949624,2.2453508205740538,2.2936145367317025,2.2454982489142465,2.2527095239815895,2.245209684714586,2.2507459111678316,2.24611825386695,2.257327502878487,2.247352501089087,2.4478744904996086,2.4220555307781053,2.2502751635109686,2.475926032835833,2.2452675173544443
2023-01-10,2.33236913915335,2.3468812506540937,2.3422544879990355,2.3267183083541387,2.353922306005045,2.329766334463913,2.343787389647853,2.327590745232065,2.3406510163317034,2.3316868523164196,2.3506150023159744,2.334513439795781,2.4806702709429964,2.459001734648844,2.3398671973993967,2.5041848320358557,2.3286147465684177
2023-01-09,2.3176796165823683,2.3361397363609755,2.3084045805931375,2.308335236143666,2.3164989435301244,2.3137570207040676,2.3324911357015536,2.310054705015179,2.3286644470550755,2.316685771848765,2.3403932656650865,2.3206888150933995,2.4309342694896747,2.4093286520470643,2.3276854447761246,2.4552115780914576,2.311869124411444
2023-01-06,2.3259505865862966,2.3473098778402983,2.324534952571807,2.316211453078597,2.3363437823081283,2.32172687297593,2.342923276588118,2.317906463121109,2.3384079884856552,2.324866618959022,2.3525326080689126,2.3292814989463455,2.4780076492854834,2.4530804630728316,2.3372666383086815,2.5052253500960564,2.319754230736683
2023-01-05,2.3770680125202817,2.398493615099702,2.3724336458166992,2.367199115065074,2.382638214608295,2.372815541857832,2.3940836662837914,2.368938331948086,2.3895542090388457,2.3759787067066256,2.4037622595281043,2.380410051613201,2.5039110394459643,2.4829553647878284,2.388410336063331,2.526543794881443,2.3708189821946273
2023-01-04,2.3100196492774923,2.3346944663399785,2.30064068086221,2.298290273287146,2.311148479828647,2.305023460282572,2.32965377530468,2.3003996532299826,2.3244621144874333,2.308745300324975,2.340704829235746,2.313911294314272,2.4438444253284177,2.420318631373412,2.3231480643992932,2.469508785562317,2.3026531850530243
2023-01-03,2.395703412458044,2.419408855073054,2.3906246042285937,2.384778992791475,2.401508886364652,2.3909892664345658,2.4145475547047415,2.386698711405838,2.409541584144595,2.394495437284071,2.4251953444309478,2.3994099570975926,2.5178440361198047,2.499409847208721,2.408275718263015,2.536824224128449,2.3887784480852954
2023-01-02,2.4647714743586593,2.4940668663979864,2.454421996055505,2.4514211769791316,2.464868136873837,2.459017848898174,2.4879852834968705,2.4537766016265525,2.4817697427394756,2.4632964093494194,2.501377576556728,2.469303918278852,2.5639638973463192,2.5501750444182862,2.4802045990974824,2.5770154768019538,2.456319313624062
2022-12-30,2.4824866868168796,2.521657862533658,2.4579053109133415,2.4643396903481363,2.466848419969665,2.4747636029933657,2.5134584221855207,2.467618502370808,2.5051364667586653,2.4805138104501254,2.53161919048505,2.4885315584775554,2.5517736264130324,2.54084936657055,2.5030476044891414,2.56137441721898,2.4711041409556356
2022-12-29,2.4585794559021585,2.4961942373832082,2.423783305400505,2.439796744782001,2.4296243487982285,2.450763903718048,2.4885278744705714,2.4433165016806897,2.480647805480058,2.4566013196686707,2.5053852736123874,2.4645753147909564,2.498598857651534,2.489010334842904,2.47865303789517,2.5072869650890173,2.446981675981702
2022-12-28,2.4621074248133303,2.495058218241357,2.4332643622149677,2.4459439392070363,2.4383177875909783,2.455345790535282,2.488303421871697,2.4489478134081866,2.48137732757606,2.4603921551095906,2.5031735861365365,2.4673204099915482,2.489727890031899,2.48363590038548,2.479627209387626,2.49450084798378,2.4520901473554306
2022-12-27,2.45335628200667,2.479788066887251,2.4347595043295818,2.440671464370918,2.4402942580911597,2.4479934267391976,2.474373537091137,2.442986480935752,2.468808374956263,2.451990875331236,2.4862610342155054,2.4575208399664055,2.4876571294648655,2.4826787076245083,2.4674013452704586,2.491142381017155,2.445434964327198
2022-12-23,2.4302709491958256,2.4500959402151814,2.421622076297333,2.420659973922967,2.4284238614935805,2.4261696351843733,2.4461533653205882,2.4223808939016696,2.4420187895325487,2.429225139512902,2.4546752991735485,2.433459562176664,2.4825829386388514,2.4768485051903166,2.440962648369821,2.4867401287817152,2.424225480223581
2022-12-22,2.400619066193664,2.425187361331032,2.376759538433539,2.387407615401097,2.3817681396606165,2.3951813302353337,2.4204384851560317,2.389918779429384,2.415403565131151,2.3992516208137786,2.43065519386128,2.404724630111786,2.4395674022605904,2.431614827846878,2.4141065881572628,2.446687527349498,2.3925178623619354
2022-12-21,2.3188320647041754,2.3427327909121476,2.30005789141536,2.3065223319366703,2.306107667449405,2.3137042093774447,2.3380241347346757,2.3088186191885134,2.3330799390867276,2.3175360113205765,2.3482166913523894,2.3227469516108283,2.370414207314434,2.3615499791032732,2.331813907938957,2.37850825967077,2.3112205920961495
2022-12-20,2.313874845384456,2.3407180378601176,2.2961271578484657,2.3006383404713695,2.303314558907002,2.308299796334293,2.335318006653832,2.3030653466279953,2.329710153982046,2.312458885179047,2.347091536422619,2.3181778581347863,2.373028009055196,2.3639704915228985,2.3282837548008812,2.3809904069385714,2.3056281339061275
2022-12-19,2.2340342371575517,2.258828791286797,2.2117917950893755,2.2205772373631922,2.218378640797958,2.2284959141065355,2.254078780608327,2.223133129484354,2.2490160219083917,2.232642336413918,2.264260171940105,2.23820825760249,2.299463270559311,2.2869266818831386,2.2477080407341754,2.311815979616065,2.225781342252181
2022-12-16,2.2212654165487775,2.234527882957008,2.226350159401475,2.214727773998674,2.236927197120894,2.218409193333133,2.2320640075756546,2.2158404442651607,2.2293567224479443,2.2205342339537912,2.2371914496950045,2.2234940279685667,2.333990938851583,2.3203503908872363,2.2286491428957156,2.3470386541217114,2.2170768277360198
2022-12-15,2.01603300656995,2.0527330177333667,1.979802646169968,1.9967869163962062,1.9874833338466025,2.0081184472905034,2.045419743179558,2.000456233043857,2.0378171392379403,2.0140409119787863,2.061392613449784,2.022028767958697,2.1137716704410208,2.090300269330479,2.0358786295018376,2.139504602209758,2.004243201251457
2022-12-14,1.9685500314770517,1.994397802516042,1.9185664040415031,1.951969041684051,1.9176384350012652,1.9620712228543478,1.9897429114747016,1.9553702984167576,1.984645713143438,1.9669559349356311,1.9995778761125402,1.9732145002934802,1.967210776781771,1.9555321852551932,1.9833044044697923,1.9806577515354264,1.9587425157347393
2022-12-13,1.9077008931655999,1.925688163121548,1.87730839942172,1.895920099176284,1.8796529423464285,1.9030779536605775,1.9225695616853857,1.898316867723123,1.9190689122825988,1.9065633520304723,1.9290292915216902,1.9110238215855733,1.950749135498052,1.935903853680884,1.9181364735194935,1.9676034471673804,1.9007080965088217
2022-12-12,1.9341174252756457,1.94497314788858,1.9220223115638275,1.9268278806338859,1.9271397264781294,1.9312196242291222,1.9432273672739986,1.928277363367582,1.9411633637437016,1.9334028337126268,1.9466814611117726,1.9362032026922646,2.008988858783595,1.9935746493102822,1.9406006172742325,2.0260072176975843,1.929746936699964
2022-12-09,1.9537116897202635,1.9706923922940327,1.9201687125936981,1.9413723388941722,1.9226100339118848,1.9489536416501954,1.9679999887092616,1.9439381166075302,1.9648169126536505,1.9525518780272912,1.9733603668710984,1.9570549167390283,2.0025456115359024,1.9858723874508502,1.9639460465713265,2.0213471949430377,1.9464709981815096
