Period\Time Series:,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_1Y6M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_8Y5M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_6Y9M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_7Y8M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_9Y3M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_3Y7M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_1Y5M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_7Y11M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_4Y9M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_6Y4M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_3Y3M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_10Y11M
2018-10-08,-0.6087504931427015,0.42728103509667914,0.2184218122871746,0.33912141842447063,0.5147425386566606,-0.29586606517580805,-0.6167248072095894,0.3695432935148899,-0.09329303075934003,0.15875363128392284,-0.35364012837064074,0.6604663526251606
2018-10-05,-0.5916510331856459,0.4409548162282837,0.23551318500083696,0.35426954204723504,0.5269348970125334,-0.27328984979785265,-0.6002440720749034,0.38418632059412783,-0.07205630094022464,0.1767558171275203,-0.3310458467598236,0.6702172521808611
2018-10-04,-0.5902085943927569,0.41147637773170676,0.21139555639322616,0.326917377850406,0.4955802981038433,-0.28101159020073485,-0.598718390578445,0.3560758927741219,-0.08656145376629443,0.15435491048047734,-0.3368315770210639,0.6363559839113027
2018-10-03,-0.6069564257840616,0.34580498445308283,0.14636165485905295,0.2612162759936165,0.4303446424887527,-0.33111710434606767,-0.6134613039116497,0.2903373376801106,-0.14542461977862864,0.08997408084885539,-0.38338242430602865,0.5726988365740606
2018-10-02,-0.6162199162171884,0.3238266101617109,0.12320947179938191,0.2386192570633403,0.40914688684383194,-0.35167939914200197,-0.6219813354287576,0.2679341553733732,-0.16818005873658404,0.06668078482613637,-0.40289313212598277,0.5531484571713268
2018-10-01,-0.6001233618693167,0.38519982044840084,0.18257862016909598,0.29945597138194113,0.4706011125706935,-0.30904769580015135,-0.6072443341791312,0.32900718793717143,-0.11667778920006366,0.12500969785865568,-0.3635355926292183,0.6137120712717721
2018-09-28,-0.5973255410273071,0.3583124414363361,0.1609326153985311,0.27466935172483,0.44182053030451307,-0.3151613528654096,-0.604333396932808,0.30347557754888754,-0.12918156202148445,0.10501251474947448,-0.36782137976452045,0.5822850365766872
2018-09-27,-0.5770107831202012,0.4001067517353105,0.20489838529225946,0.31752348268228126,0.48239622083863765,-0.27402065288055955,-0.5855343839892164,0.3459852590558361,-0.08494167182564638,0.14935511034268778,-0.32837094924730703,0.6205523725602289
2018-09-26,-0.573874191943311,0.41030062233661635,0.21037258784114155,0.32557071935760984,0.4949459950720092,-0.2744442577156443,-0.5820324937449151,0.35474762201991084,-0.0841148535438796,0.15371332001484905,-0.32881693891928254,0.6375417792151268
2018-09-25,-0.5783484175723972,0.4105384644470229,0.2082916984274874,0.3247855099153929,0.4962582520386496,-0.28023690113040534,-0.5863055864499254,0.35430840893022086,-0.08887580322925182,0.15104019571120464,-0.3347469988587415,0.6407660063783682
2018-09-24,-0.5835365160002945,0.3852615992164887,0.18408504927302083,0.29978234624005573,0.4709862064529471,-0.2960057829851248,-0.5910544258986663,0.32918039086847983,-0.10894449898085323,0.1273980389899405,-0.3490225052247773,0.6161736231938644
2018-09-21,-0.6029865478711898,0.3347947822686086,0.13139619937382374,0.2480707139385414,0.4221848538333344,-0.3412974441227208,-0.6088667831371897,0.27784854878624543,-0.15981277166848162,0.0745495527948421,-0.3917824037601756,0.5710852305014926
2018-09-20,-0.5955086529288609,0.36161353571212373,0.15713596877104763,0.274542891738359,0.4491918207919996,-0.3226120289513741,-0.6019853557001671,0.304458140972077,-0.13746037395940114,0.0998142978819585,-0.37444989093537373,0.5980587914784161
2018-09-19,-0.591832130044291,0.360785406778394,0.15586915539891066,0.27358066231631994,0.44838902316184726,-0.32476893953513297,-0.597747665642081,0.30355256335316394,-0.1396255340519188,0.09836638202086068,-0.37636379606007875,0.596971406710952
2018-09-18,-0.5954354859927227,0.34684491609582047,0.1445558680305572,0.2606854155403031,0.4335335307551924,-0.3289393641938796,-0.6016019181931798,0.290284422812106,-0.14648195233295436,0.08788173937534705,-0.37990443628849846,0.5809432870508751
2018-09-17,-0.5976719863682867,0.3340162992019984,0.13265415632193278,0.24816786441249938,0.4205234814821024,-0.33607820292330093,-0.6036602016373767,0.27764568632742215,-0.15589350165862736,0.07635980888707739,-0.38629402276239677,0.5679473323684263
2018-09-14,-0.601939240313131,0.3227289038696295,0.11784807313721668,0.23525333925073877,0.4110348040052383,-0.35271493130477616,-0.6069534265236083,0.2652704726112427,-0.17334093505453474,0.060777306205802795,-0.40211808520217396,0.5618187688489584
2018-09-13,-0.6093324086178065,0.3017141513489987,0.09858829158013904,0.21481903398675506,0.38971704944020136,-0.3638972444310111,-0.6144412730609394,0.24460710789638362,-0.18808374913707482,0.042236790398667345,-0.4122882242962982,0.540716552312519
2018-09-12,-0.6124273928981099,0.2738400462315935,0.07409415398084906,0.18820398634815305,0.360873314668833,-0.37568701208886335,-0.6173854087010406,0.2175278704619128,-0.20543488943724508,0.01894020923516493,-0.42241175354860694,0.5109850076391123
2018-09-11,-0.6030819663478173,0.3058178172748347,0.1036199482731206,0.21929267907552674,0.39350113978653756,-0.35664910398284544,-0.6083628989642103,0.24894859302227346,-0.18156748912809917,0.04755678722334,-0.4049223654250911,0.544118181222002
2018-09-10,-0.6093027479018689,0.27742708679932804,0.07603066699048622,0.19115960040252755,0.3649515852533245,-0.37771612497588425,-0.6136351126848849,0.2207144967839021,-0.2063117253352562,0.02033239734458192,-0.4244855339211284,0.5154760830760736
2018-09-07,-0.6203802189593501,0.2621577992006463,0.062438754186172396,0.17661318810290005,0.34895115406368227,-0.38818402450240264,-0.6248573646040043,0.205920658811638,-0.21775296113327425,0.007192547099304392,-0.43478214417157446,0.4982460141697045
2018-09-06,-0.6283342458853216,0.24705416439892236,0.04753233197302453,0.16161880850331478,0.33367765365557567,-0.4020498714652012,-0.6323308557158054,0.1908942530109572,-0.23237091923421538,-0.007681527823624634,-0.4482304496009748,0.4824925373389384
2018-09-05,-0.6211676795610117,0.26929799905214136,0.06737423826684541,0.18294391496085982,0.3566721865777547,-0.39040280080646816,-0.6251729914792525,0.21255339406541918,-0.21725470491102783,0.011344264752421118,-0.43757794994542554,0.5063163509634467
2018-09-04,-0.6426521833949002,0.22060792450797795,0.02064098236132761,0.13491180242155298,0.30758306651402023,-0.4262834693385642,-0.6459698892521901,0.16426596947288274,-0.2585297305535734,-0.034580734629463095,-0.4715648845007854,0.4571651919965687
2018-09-03,-0.6607689076028755,0.20756025395457023,0.006184227746381943,0.12133540940565357,0.29493768709535484,-0.4450962962780354,-0.6638212874774094,0.15088445134921802,-0.2756996125640905,-0.049523344982174144,-0.49073027042209194,0.44484741948093465
2018-08-31,-0.6601998837929699,0.21324213794301183,0.012269042564641452,0.12716205901465294,0.30053983829416797,-0.4387710700703362,-0.6637610290177909,0.15665539630449477,-0.2690663557962498,-0.04330245493839424,-0.48472254466656217,0.45052895883533584
2018-08-30,-0.6595185108711688,0.2323342970012776,0.029353210418283204,0.14545481041551245,0.3203617663187286,-0.42895405574649725,-0.6635471254044658,0.1752315635338242,-0.25586299109133215,-0.026869399964822627,-0.47607289444154244,0.4714390042737797
2018-08-29,-0.6336056176563671,0.28182918678010527,0.07679654651866841,0.19420387941812933,0.3704191174304201,-0.3910622788393976,-0.638198578273248,0.22425799203717833,-0.21334911082340735,0.019807397720380315,-0.4397792360510362,0.5220230416036324
2018-08-28,-0.640429565897402,0.2561063363375906,0.052175099173437545,0.16882572305185484,0.34453326185183997,-0.40849515500197864,-0.644484938344565,0.19874081480844552,-0.2344689135688336,-0.004319457501065216,-0.4558798253368499,0.4962846305021982
2018-08-27,-0.6477098098420937,0.2466797928574911,0.04456875439014585,0.1601873239135534,0.334309263114287,-0.4131878792171202,-0.6520633478595483,0.18983295911783493,-0.23988733896063597,-0.011444172916936779,-0.4605473774284947,0.48473087135069104
2018-08-24,-0.6504174425197764,0.22809766716253854,0.026704846406282456,0.14190030284125132,0.31541877554911846,-0.4270889360856813,-0.6539755187979388,0.17144438169435716,-0.25606512024333306,-0.029072501158792896,-0.47344868109596394,0.46522701595613025
2018-08-23,-0.6587377837928852,0.2126038706187776,0.01304667376673141,0.12713838290400847,0.299281220826475,-0.43578898628941776,-0.6624707266286904,0.15642167306574795,-0.2666261297772232,-0.04215373365640929,-0.48171322220167667,0.4482543049846086
2018-08-22,-0.665214461985884,0.19983788531957458,0.00001865838324821567,0.11418328571754888,0.286822511288233,-0.4467335876916758,-0.668710617743999,0.14351855882025166,-0.2788820219354671,-0.05514095748697123,-0.49213492201879205,0.43659402040808004
2018-08-21,-0.6741652460783012,0.19510472487752129,-0.00739155069832087,0.10833843411098165,0.2831365912871622,-0.45954110717697283,-0.6771323247633108,0.1380620392214924,-0.2900810240276046,-0.06332480937751139,-0.5051212341552569,0.434455752680174
2018-08-20,-0.690782978161959,0.16470657965841173,-0.03676730661844463,0.07830100967668763,0.25248467572056743,-0.4836416042610594,-0.6933649920149998,0.1078883942111366,-0.3168067485374273,-0.09230143242621924,-0.5282845254195516,0.4036223600122453
2018-08-17,-0.6875558407239142,0.16451997769589077,-0.037502908097450494,0.07790718037261168,0.25244509265739357,-0.48515534681323214,-0.6896916605378918,0.1075714604340261,-0.31835446276677093,-0.09321601903057797,-0.5295879101704744,0.40363931792109486
2018-08-16,-0.6845354719350834,0.17461541609264142,-0.028101343737348294,0.0877846589374709,0.26263480084528457,-0.47948702226375417,-0.6866956381488105,0.11753728633725569,-0.31095150356308743,-0.08411767869773179,-0.524451505679882,0.4136779523081655
2018-08-15,-0.6884899973010228,0.17416113780180265,-0.02938853632260674,0.0869761832866569,0.2625353163049464,-0.48267776682234587,-0.6906476681553473,0.11685063037510623,-0.3134292801630041,-0.08563849056127903,-0.5278296258169544,0.4141767992446761
2018-08-14,-0.6828716571881221,0.18835925365933726,-0.014983594009613022,0.10136436759361,0.2763899604277027,-0.47133305070912,-0.6853094570974534,0.13119052362072203,-0.30024481471175335,-0.07132643173737119,-0.5171949383481103,0.42709524556122336
2018-08-13,-0.6891859418995709,0.19147247715146243,-0.013491615189606954,0.10385504759065345,0.2800152832168985,-0.4752139425419015,-0.6915858329683218,0.13390714158678918,-0.30188900644729433,-0.07038115248056087,-0.5216976524385792,0.4312955461217207
2018-08-10,-0.6852221281177506,0.1906868930069585,-0.013526887460095338,0.10337087617086826,0.2789559160670372,-0.4729624321910819,-0.6875696872230401,0.13331626693476561,-0.30060411137593324,-0.07018063801413366,-0.5191545340292922,0.4298457782157037
2018-08-09,-0.6653947218625378,0.23852967370047296,0.031712852596690766,0.1502011237763723,0.32769051287860584,-0.43830125159649036,-0.6685355902656127,0.18050941418677535,-0.2608363933231299,-0.02582346293863491,-0.4863099488190201,0.4798410738675285
2018-08-08,-0.6468570696207774,0.2667677113028972,0.06029292156206978,0.17873860893588045,0.3553900079910379,-0.41374786753256476,-0.6502207146942665,0.20897011934092724,-0.23391902194785974,0.0026300559338752194,-0.4626204837128105,0.5060580422769094
2018-08-07,-0.6498508056034629,0.2735154329413563,0.06915734948241337,0.18643070948208607,0.3611639928016501,-0.40406313612636335,-0.6542589689023499,0.216342578778705,-0.22333836987414202,0.011997909588232325,-0.4537330162217197,0.5102169001854167
2018-08-06,-0.650973665090576,0.25465486006649485,0.053410463072853354,0.16878065339726778,0.3412794107130379,-0.4098219187079346,-0.6554348144089959,0.19825615096529337,-0.23323316838331287,-0.0027190302162987123,-0.45834024396726925,0.4890916581999969
2018-08-03,-0.6571228030394494,0.27394338276481367,0.07027231092014308,0.18709166546004052,0.36148897082062437,-0.40205931333926603,-0.6623888867169097,0.21691107238429286,-0.2210766672920519,0.013365855596532583,-0.4521775143411091,0.5107708945257476
2018-08-02,-0.6336670783664538,0.3265719832993046,0.1194924766327432,0.23845445509095153,0.4151036020814294,-0.3665996316834885,-0.6392942725203223,0.2687403033250231,-0.1793521830088487,0.061362711497919165,-0.4187033393503867,0.5653738248673079
2018-08-01,-0.6296568710672599,0.34065573637531,0.13536317287654853,0.253316732376482,0.4284193819245452,-0.3499538503796922,-0.6363530420061538,0.2833356079695246,-0.1618966800947419,0.07768095392499408,-0.40281674783078714,0.5775142661126411
2018-07-31,-0.6344078408854728,0.29640991991964505,0.09209654387113808,0.20933235977807563,0.38409624088902117,-0.38219186189449506,-0.6393112483403707,0.23923823502506547,-0.20058513807245237,0.03495039345283946,-0.4323470133559253,0.533386380269044
2018-07-30,-0.6491815369506027,0.3052412013810972,0.0971691017135603,0.2166154792864461,0.39440893117034204,-0.38793805788529934,-0.654423727856889,0.24706185399256952,-0.20175330280813064,0.038890112694836,-0.439507986301626,0.546047039921306
2018-07-27,-0.6729358476316074,0.2595188538831543,0.056118982435872766,0.17271387992623932,0.347147673449415,-0.4148168529266796,-0.6785531941283907,0.20250418469772669,-0.23425338995995837,-0.0006269137089107701,-0.4649568230886487,0.4969418548409692
2018-07-26,-0.6699463819260059,0.24908278011006324,0.0445387237251369,0.16181400471158902,0.3370928015556096,-0.4264214317878725,-0.6743132349233099,0.19177052956382212,-0.24693361787391588,-0.012529016534595705,-0.47568205178190937,0.48722320754549386
2018-07-25,-0.6651919296470066,0.25087899065898966,0.04677566287361401,0.16379936217731572,0.3386943861160914,-0.4230373171075392,-0.6694804898658688,0.1936912775512427,-0.24404211042810608,-0.010169196973405015,-0.47213217766567883,0.4884792416625281
2018-07-24,-0.6682692106529675,0.26155142929493547,0.05377762888204529,0.1730174037997818,0.35063377806717977,-0.4261450820658004,-0.6721087909126142,0.2034291005712694,-0.24335352194641668,-0.004334498674425369,-0.47610655792389434,0.5020405277601281
2018-07-23,-0.6683168527624934,0.2509989048538177,0.04394718967630329,0.1625820710880328,0.3402736160166979,-0.4294433078115567,-0.6722867866914486,0.1929202349000061,-0.24977064657760284,-0.013698323386592826,-0.478485149018252,0.49278538542494665
2018-07-20,-0.6792514080690895,0.2135599257594185,0.009815777395131953,0.12641415857795746,0.3017686478438346,-0.4514056461162115,-0.6828324914992434,0.1562922973094274,-0.2771947770892895,-0.04670360235604765,-0.4987104358105636,0.45298049713778354
2018-07-19,-0.6861542031285213,0.1897193998566733,-0.013084197651797247,0.10284859732020646,0.27783839227992857,-0.46763016465887297,-0.6892956778323835,0.13261137465398853,-0.2968471822453074,-0.0691535185965364,-0.513711990930025,0.4293303069401473
2018-07-18,-0.6819861582459845,0.19282077785166685,-0.010651240364036418,0.10573780198308391,0.28101805616978126,-0.46745419582872216,-0.6846474103900624,0.1355871417086485,-0.2959817445322921,-0.06699729776134689,-0.5135414987716729,0.432268379100603
2018-07-17,-0.684897775512149,0.2040427831913032,-0.0000027677230498568406,0.11678438092346077,0.29232571886478187,-0.46137178734132167,-0.6880936142421543,0.14670476276047228,-0.28739761836837374,-0.05661934155599546,-0.5084398462452135,0.44353843882202515
2018-07-16,-0.6813171463178991,0.21846486445027224,0.011730122895226458,0.13014378338110877,0.30767012381040537,-0.4572313865833104,-0.6842234720551108,0.1604443979895258,-0.2803556156844733,-0.04574678380167985,-0.5049883271262736,0.4600572281916069
2018-07-13,-0.6896085010315831,0.18962750563666653,-0.015937828234632967,0.1016733697370169,0.2786538739322406,-0.4771622326131242,-0.6919217783351321,0.13182639217297432,-0.3042785744505849,-0.0728892091344493,-0.5234676384432468,0.431166373969341
2018-07-12,-0.6861986960943733,0.20760837037966695,0.002167580150024939,0.11983275512796254,0.2962763838307856,-0.4637023312883155,-0.6890770916202751,0.14994486868161871,-0.2880118153704032,-0.05494015051959433,-0.5111348169589878,0.44778574196904586
2018-07-11,-0.6767646084926824,0.22132175305012858,0.015215108569247349,0.1333631328530842,0.31000422903662983,-0.4543537335368546,-0.6794121989160296,0.1635560388669397,-0.27707054037085665,-0.04221493731483239,-0.502179435119416,0.4611015411422059
2018-07-10,-0.6843812109426359,0.22733144258722948,0.018474567154482813,0.13812655309548383,0.31739751438014796,-0.4562035538517142,-0.6874128237770245,0.16873405296879174,-0.2769796104871949,-0.039627324832588684,-0.5046601206873014,0.47118732657985873
2018-07-09,-0.6857927998848181,0.22438080947238248,0.013499742821543315,0.13429611524656515,0.31533520484719624,-0.46374000199592214,-0.6882411365203964,0.16520427848912433,-0.28419777246880606,-0.045127839413890314,-0.5119739604170359,0.47058902625846066
2018-07-06,-0.702804770269867,0.20069947029257307,-0.006542842612462074,0.11229358353633945,0.28977235341531316,-0.47955181668387503,-0.7053615378911511,0.14264654662640552,-0.3008874626336171,-0.06434092903246658,-0.527735978247537,0.4413867365521993
2018-07-05,-0.6986921005077784,0.21283037190478993,0.006777331464703273,0.12501483666282898,0.3011995149940976,-0.46734644015449067,-0.7018056516701776,0.15517807521892735,-0.2873632577341949,-0.05082144231153851,-0.5162307293962316,0.45139975463597626
2018-07-04,-0.703171436452732,0.20533784945614197,-0.0016223244511612833,0.11707730433930674,0.29423783472854126,-0.4755340095342744,-0.706037195333094,0.14738390269873403,-0.2961175448387374,-0.059385581699835654,-0.5240949284229286,0.4455227928908476
2018-07-03,-0.7094533228297477,0.20554279694133992,-0.004070748243355737,0.1162939751185803,0.295180357843952,-0.48597551359743285,-0.7115567906376716,0.14696639397985223,-0.3036851391485822,-0.06275703684980627,-0.5350420325709191,0.4470241239865578
2018-07-02,-0.723379671171049,0.20705107904803466,-0.007370760182457303,0.1157791122739047,0.29866305312920804,-0.4998144978012995,-0.725111595880457,0.1471521003052425,-0.3138595636582604,-0.06742518575895673,-0.5496755963226709,0.4536659900586253
2018-06-29,-0.7098708133485099,0.2141180755124319,0.0014064897206989002,0.12349648602888497,0.3052147856193006,-0.48581233197528206,-0.7118931358998664,0.15463171140805976,-0.30184873919863087,-0.05806806400539877,-0.5352300907134877,0.45971630062140534
2018-06-28,-0.7223514849256061,0.21390595954680958,-0.004187395575272035,0.12079962675887046,0.3077996211821059,-0.4981055120929305,-0.7243532237924875,0.1527557675524287,-0.3125156305577734,-0.06489190811460688,-0.5477619849754882,0.4677629502707079
2018-06-27,-0.7187798327478436,0.23155927503247753,0.011937887734743136,0.13770512400485035,0.3263889466819885,-0.48484704086011554,-0.7215892846518326,0.16989971320188335,-0.2978328438385063,-0.049077029436273456,-0.5351924420435754,0.48845731392116676
2018-06-26,-0.7244471025157271,0.24376537700656886,0.01938703640977213,0.14786732229034438,0.34067059348992146,-0.48745276651701275,-0.727190063041447,0.18076153098500924,-0.29684004174863077,-0.042929525279025604,-0.5386909377355344,0.5062941443212026
2018-06-25,-0.7170522541515005,0.2345386592420695,0.011695036454637098,0.13910170780312292,0.33128979976156536,-0.48631188702881456,-0.7197494112835097,0.17180409887460524,-0.2998376169853998,-0.049921205761639165,-0.5362782482355115,0.49742145047372155
2018-06-22,-0.7191918975507772,0.23980613111938265,0.012635221593864543,0.14262994741751012,0.3380947068987199,-0.4953152341616498,-0.7208831417412744,0.17595049994703338,-0.30567934994427226,-0.05030949488156189,-0.545695107023132,0.506214485358301
2018-06-21,-0.7124876613093329,0.24331271162779888,0.016957562826809713,0.14646006021962332,0.3413189372045391,-0.48873599444848814,-0.7142665024591928,0.17966504505672098,-0.2999540647364949,-0.04572805695262616,-0.5389159602263263,0.5090761877070822
2018-06-20,-0.6954473935921293,0.2773691131998426,0.05195786299446414,0.1809818530933951,0.37485188381192014,-0.45634209619496957,-0.6983606791398653,0.2140352230272784,-0.26522027393772696,-0.010582800244536728,-0.5077589000068086,0.5416832659381869
2018-06-19,-0.6935773199906237,0.26273502649638303,0.04061803991646151,0.16769846854247206,0.3589491867357246,-0.45883797486783795,-0.6964662184633434,0.2002783945095965,-0.2712273118405406,-0.020929599665580056,-0.5092850220529641,0.5238637402473714
2018-06-18,-0.6833291094668867,0.2976050766446976,0.07291722328699102,0.2015591346823955,0.39471949520029614,-0.43633097334822324,-0.6868270028300723,0.23449937204076043,-0.24411160091139905,0.01051465800523399,-0.48836831039099327,0.5609277828035495
2018-06-15,-0.6788596602796817,0.3024999981814691,0.0794249214819196,0.20735619839592978,0.39835939358547634,-0.43158458583670445,-0.682104207226125,0.24002396145323512,-0.23799509853976009,0.01717384810216771,-0.4840558668196815,0.5615739570986262
2018-06-14,-0.6736914007977415,0.35107240333351797,0.12628292992856505,0.25566686352632484,0.44648455066218684,-0.40384157483912464,-0.6777002602256594,0.2885033853181991,-0.20029929993746975,0.06286787292373575,-0.45974523967827885,0.6072774458641792
2018-06-13,-0.6568855832591458,0.37968773324399674,0.16080540469068794,0.28722135433644524,0.4715278808419816,-0.3705782823955426,-0.6617653503094667,0.31911785426711603,-0.16372764935608686,0.0984114853051059,-0.428215987867258,0.6248791478250464
2018-06-12,-0.6545899037958929,0.41183925022763734,0.18865703113313437,0.3177299071663118,0.5050362748465274,-0.3581411633190257,-0.6596001338822806,0.35022315326185716,-0.14456948160868688,0.12479033536659578,-0.4177870098087606,0.6599796256924009
2018-06-11,-0.6707931470051287,0.4098160250760685,0.18494943720102164,0.3150785799717273,0.5035098681273231,-0.36863322271006105,-0.6759544241738915,0.3478026231596134,-0.1519712523766481,0.12048054001839414,-0.4292544962828888,0.6589840833120117
2018-06-08,-0.7008022792592135,0.3590435490077608,0.13458084855929453,0.2644679339319138,0.45255176517466733,-0.4148429515550962,-0.7047362726648583,0.29713696154582525,-0.20088321671760934,0.07026657361904576,-0.47415650336290316,0.6075766709876795
2018-06-07,-0.6649868007570756,0.40420222460564315,0.1822511472760846,0.3107191132684397,0.4966250482394603,-0.36528394877512316,-0.6701079117634787,0.3430138167801049,-0.15077167579932116,0.1185754242924455,-0.4253600314815875,0.6499461466299667
2018-06-06,-0.6637390613085152,0.36552016374133434,0.14639465439891897,0.27299332152939115,0.4573401457721742,-0.3853002448022078,-0.6678553725000143,0.30491886000894386,-0.1787157921280711,0.08388256062954724,-0.4425774819539745,0.610444964270263
2018-06-05,-0.6897718404678184,0.2910932595429845,0.07366440712246991,0.19888534869320118,0.38318198243394797,-0.4394093997064017,-0.6925767842417248,0.2306347316774291,-0.24281561622879178,0.012232336061940075,-0.49303651696291695,0.5380731559867211
2018-06-04,-0.6685950097302875,0.315661885856767,0.10137505243083655,0.2249108160073865,0.4061297341037351,-0.40974955466786955,-0.6720448108795232,0.25617823487863056,-0.21269737277165657,0.04063418420592946,-0.4639409699842325,0.5579599103940742
2018-06-01,-0.6716187571682477,0.2979092947587567,0.08483957153939237,0.20757736979056318,0.3881023805523993,-0.4199801141280224,-0.6747801884501472,0.23868430670256124,-0.22599730931223494,0.0245869813712023,-0.47312954523404205,0.5398011156262594
2018-05-31,-0.7214021830162061,0.23691119637162128,0.021271585855865638,0.1453490903729353,0.3285169666502332,-0.48304539368550703,-0.7236042531635096,0.1768576359808245,-0.29077061746317945,-0.03948243577527499,-0.5351431321059223,0.48295901277792197
2018-05-30,-0.7311581352139713,0.22820460756282657,0.00606576792504665,0.13357962290354664,0.32331823866069254,-0.5027038118263878,-0.7326945120041914,0.1660919855738756,-0.31077674904823116,-0.0560658253647226,-0.5540857598090971,0.48467149565752177
2018-05-29,-0.7313648737389693,0.23586395277897765,0.011892982999957447,0.14055091441195078,0.3315130556423851,-0.5029078474313424,-0.7325949993009617,0.17331618417356864,-0.3085907956903533,-0.050875072933710186,-0.5548583771148285,0.4933741888133385
2018-05-28,-0.7225228434494886,0.2600749622296057,0.03754435302432846,0.16552297815643158,0.3547627661791566,-0.4805066676401877,-0.7246213807355657,0.1980499802090332,-0.28346413740797605,-0.025054033447799995,-0.5337500705508758,0.5145970117980587
2018-05-25,-0.6871585717164725,0.3029224980398926,0.0821446329082649,0.2091409164636513,0.3968311263062505,-0.4348487984583711,-0.6901367145387782,0.2414053682070323,-0.2372680592766656,0.01998075514002373,-0.4886882785865012,0.555401567237447
2018-05-24,-0.6572585187980815,0.3721820783841716,0.1503754813602649,0.27826756802386043,0.46579847931191143,-0.38101075133732465,-0.6614027823902315,0.31062693537087327,-0.1754624503485509,0.08745493170130825,-0.4378462174872819,0.6229668387368186
2018-05-23,-0.6513235890878111,0.41271559530684243,0.18759559088378097,0.3174786778217724,0.5075549352155271,-0.3564156992781653,-0.6565216942577434,0.35030567097101084,-0.14478938610872927,0.12359837292438325,-0.41544316925502134,0.6666092495768412
2018-05-22,-0.6400543200197788,0.45119621717966574,0.22699346750326832,0.3566246924810992,0.5449809580381464,-0.32566315476271424,-0.646284719787908,0.38926750421031997,-0.10851650058140816,0.1628321965101147,-0.38693693753080094,0.7014163293009972
2018-05-21,-0.6424123520099325,0.45022258148302186,0.223160888842874,0.3542981969536765,0.5455635877156801,-0.33139468986386955,-0.648458336447181,0.3873835669482908,-0.11440012852669312,0.15840153120446132,-0.3923845931193357,0.7050746627577329
2018-05-18,-0.6210889269765216,0.5080004982129962,0.2799936050354619,0.4120058671081921,0.6029325327125692,-0.28884211159774864,-0.6280545860596005,0.445169907447859,-0.06405099162714212,0.21446944980768556,-0.35268189033169506,0.7606875229360384
2018-05-17,-0.6208258055285683,0.5151345967775827,0.28947764332072445,0.420207787199403,0.6089212113111424,-0.2781428783208302,-0.6286379451229234,0.45301445079589,-0.052692317156907365,0.22449367357926064,-0.3426410802541646,0.7646292715980003
2018-05-16,-0.6165922200201344,0.501886016940988,0.2779958323005758,0.4076744652121027,0.5949953854241805,-0.2832499572867393,-0.6238715638432772,0.44022998398153934,-0.06083552509786205,0.21357090696913428,-0.3466565686277203,0.7496209138965719
2018-05-15,-0.6012847212387733,0.5334199642264581,0.31049935398289286,0.43972548120831156,0.6258820012972999,-0.25398202712757545,-0.6095158030112229,0.4721190640122357,-0.028980411888286817,0.24617340836121127,-0.3186407784668184,0.7791773519423835
2018-05-14,-0.6081348586128366,0.5055170600618579,0.28490031442860264,0.41269743767716527,0.5972528279114417,-0.27032922456748043,-0.6160024117435707,0.4447729911761904,-0.049627160310163454,0.22137974131280025,-0.33357028653329124,0.7496549211663428
2018-05-11,-0.6240111496069227,0.45734563125135175,0.23834183243346274,0.36498298456275524,0.5489496690229494,-0.30438403642391076,-0.6310301252024333,0.396864051010569,-0.09022861977623808,0.17562226523793,-0.3652543810505051,0.7018461004466534
2018-05-10,-0.6339786895459456,0.43611334919692357,0.21689509532197349,0.34349355705738205,0.5282223068090133,-0.3208798341615502,-0.6408142431059076,0.37543533282644237,-0.10956815493847749,0.15435990727782212,-0.3807310015851533,0.682536235787043
2018-05-09,-0.6198088016016747,0.4611465264010821,0.23980293871723024,0.36763827811687566,0.5541226248758733,-0.30341949663170453,-0.6267203064216345,0.399888169953873,-0.08993836023282054,0.17664863265014574,-0.36389058521585405,0.7098452136297668
2018-05-08,-0.6254255824404416,0.4448872453502082,0.22514306195045464,0.35205389595401915,0.5371888271717715,-0.31371708744761495,-0.6320937822314008,0.3840711790511273,-0.10210397689243589,0.1624497325494163,-0.3735771080043291,0.6917649637392511
2018-05-07,-0.6292145986020286,0.42109331309311937,0.2040407000662805,0.32931224888708055,0.5124762719183202,-0.32538286206262423,-0.6356476558146893,0.3609523362675384,-0.11795691536557484,0.14224022851070117,-0.38393126937894095,0.6658104112977252
2018-05-04,-0.6255825864169884,0.4364184253614134,0.21775325308954052,0.34401687037705564,0.5283247759552019,-0.3174866432647834,-0.6321000852261776,0.3758813125176488,-0.10749265547071918,0.1554047084466399,-0.3768203493130491,0.6823139298385987
