Period\Time Series:,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_4Y10M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_2Y7M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_8Y10M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_4Y5M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_3Y1M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_1Y8M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_7Y4M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_9Y10M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_5Y11M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_8Y7M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_5Y4M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_10Y6M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_8Y9M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_10Y5M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_2Y8M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_5Y5M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_9Y11M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_5Y7M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_2Y11M
2023-02-22,2.5930544583692177,2.7336290095983387,2.5725591190722654,2.604697702261305,2.680457726788269,2.8797404817533785,2.5708398400538512,2.5750217325371967,2.5765306693419863,2.572027129922373,2.5834534241580034,2.5766760934727806,2.572375550014893,2.576476766943585,2.7234909917821843,2.5822195698484545,2.5752338285352954,2.5800152965768834,2.696214616888222
2023-02-21,2.63071635349538,2.772067987245833,2.595287700267704,2.6438508954444044,2.721403353872218,2.901043727664801,2.5986650392199304,2.594879734793977,2.6098825101999656,2.5955406023514045,2.619160987795869,2.594859047729757,2.595362794235618,2.5948587807397394,2.762574953366531,2.6175927483146024,2.594872074052993,2.614716258048673,2.7366533923250156
2023-02-20,2.502427091770838,2.6542260634134873,2.484673460010084,2.5141542215835737,2.5946540473466952,2.8314077689000268,2.4820719792537864,2.487352531617932,2.4865400246562506,2.484039200810279,2.493025495880624,2.488982452656477,2.484457922453643,2.48879332129841,2.64268659328353,2.491844588566086,2.4875688125685897,2.4897575637982565,2.612063082278967
2023-02-17,2.514752383375805,2.657517620661689,2.5056086939828357,2.52532356820838,2.6010396110683285,2.8218188856268505,2.5002168633669903,2.5098949883388917,2.5015866823655726,2.5045420368282025,2.506650269301341,2.5124931187671438,2.5052504228885097,2.5121872843332196,2.646600981278339,2.5056782838306146,2.510236679400513,2.5040031406937513,2.6175671526843
2023-02-16,2.573326201909558,2.69833688229707,2.570715815856594,2.582169121928607,2.648427019392271,2.840751129484952,2.5642038212554596,2.5752712681137435,2.5632915588191794,2.5695296138452877,2.566871360491522,2.577892541045445,2.5703202638293083,2.5775897506699543,2.688704630779877,2.5661371718385184,2.575622046585916,2.564910309151853,2.663044588206076
2023-02-15,2.5097555287230553,2.6518864238041586,2.4975803919219173,2.520422308730315,2.59585237699811,2.814753887196871,2.49363909345616,2.500774725781472,2.49607746335273,2.496772890570914,2.5014583778374164,2.5026034062041878,2.497309182222678,2.502395320404682,2.641060107381305,2.500446520736102,2.5010218757944744,2.4986859393519585,2.612257277683543
2023-02-14,2.4811649444127917,2.6463070245242557,2.4592162473853856,2.4944538350649834,2.583011471586551,2.8233791143892377,2.456914517240463,2.4619837390033235,2.4627358961217993,2.4585864145779386,2.4703601808284414,2.4637329825292644,2.4590007080173875,2.463527261392969,2.634186041458557,2.4689872718975794,2.4622129972186455,2.466547408412217,2.6016942778761547
2023-02-13,2.4161584371976264,2.572270522120275,2.4022565279058337,2.4280526167023337,2.511047550924467,2.7498903036143267,2.397687582269829,2.4062706734217323,2.40067287905,2.4012862884327753,2.406820771323945,2.408765565187777,2.401928938542252,2.4084698758614795,2.5604538787602102,2.4056730409821063,2.4065965167658554,2.403668595194103,2.5289906443589305
2023-02-10,2.3824191584823198,2.524488929381235,2.3872922965846595,2.391874607401413,2.4664792274389797,2.6972353115794307,2.3765896338954744,2.3948764092037993,2.372815885637814,2.3853670920851875,2.3758775160908256,2.3995413523149294,2.3866492520865434,2.3989831689409113,2.513198629247326,2.3751821149948413,2.3954824011804785,2.3740707935573955,2.483340996257868
2023-02-09,2.319602581838079,2.4559783746293338,2.316785897292975,2.3293289204013847,2.4011911876568126,2.6208961496450285,2.308886318372563,2.323083674500678,2.308198610155352,2.3152622570736123,2.31236864158965,2.3271951158447535,2.3162733548168255,2.326692385178256,2.4453208078480984,2.311530305855791,2.323606836044108,2.310115498599287,2.417133861551042
2023-02-08,2.3776281594031476,2.5049301619763513,2.3779231739256335,2.386667864703832,2.45428374479884,2.6482982204717085,2.3693695383735767,2.3844362422917444,2.3675569728170442,2.376321306971931,2.371073981044319,2.3886204199462644,2.377385759098773,2.388111148563999,2.49517282261322,2.3703372148888042,2.3849712135121357,2.3691168668472415,2.469140364801628
2023-02-07,2.3238842441734153,2.426463274876505,2.330934325273939,2.3307098302597655,2.3848137597236194,2.5478023183531917,2.3212404420508608,2.3380053612514455,2.317314148289325,2.3291768275415645,2.319263830352616,2.3425275076100944,2.330345999316839,2.3419769929797503,2.4183905980273157,2.3187898236200537,2.3385836788936865,2.3180528876919153,2.3969638944724663
2023-02-06,2.2817743945127202,2.384935862204605,2.3092701085897342,2.28656111734923,2.3390688227625405,2.5317578710620894,2.29298087536968,2.31963765952411,2.2813135762366024,2.306549390301774,2.279906190883549,2.3258732989176396,2.3083669060791396,2.3251291606854028,2.375830585580708,2.279907553259774,2.3204509597699587,2.28012813229715,2.3521446065435554
2023-02-03,2.2121862136348156,2.3277582747238252,2.216945211182549,2.21956666090704,2.279486693827736,2.4820479456274356,2.2082513406934665,2.223008096698856,2.204913682765359,2.2153952557721084,2.2071603559732944,2.226700392088104,2.216428014613933,2.2262603568162422,2.318244899248069,2.206635761159331,2.223489500460679,2.205807396579008,2.2933645982521105
2023-02-02,2.2022167501014294,2.3233372169394393,2.1997148812642573,2.2105034265973056,2.273737125044823,2.4787841416215897,2.1935656934403536,2.2041362111390637,2.192787509041924,2.1985812001817036,2.1961654237531634,2.206751876281039,2.19933615182838,2.2064457283499705,2.3136099194050788,2.1954753916997674,2.204482322760497,2.1943202222644884,2.288064778451575
2023-02-01,2.314575021953354,2.4387669048346514,2.3149516456429113,2.323050630871497,2.3886625799364243,2.5823501308441648,2.307614931875498,2.3198208539754273,2.3055519216071683,2.3136580507219455,2.3085880573003443,2.32255434811753,2.314521616344886,2.3222415195546424,2.429078335521812,2.3079324872856866,2.320189734179269,2.3068622973219837,2.403308092033686
2023-01-31,2.291293325065163,2.417041656258199,2.310703734354653,2.2985246810689444,2.3642077141867555,2.57073525880075,2.295877926790471,2.3202656874822085,2.286782675173771,2.308191713307669,2.2872182082394943,2.3259431338525394,2.3098693465005513,2.3252709763171846,2.4067585759911916,2.2869141461519265,2.3210110822152643,2.2865691619763373,2.3795474204461087
2023-01-30,2.3252050954330326,2.458905339297452,2.3173218132080278,2.335197656162566,2.406781381680188,2.600531990845233,2.3121840842559047,2.321039171022421,2.313031491184713,2.316350084130243,2.3176358769323144,2.3231046906319444,2.3169973915574085,2.3228716035893537,2.4489420485869062,2.316739311950193,2.3213206252958094,2.3152048458985286,2.4221777876297477
2023-01-27,2.2659073117339954,2.38449193578055,2.2829076780449347,2.272719376987683,2.3344397991808004,2.5332914831314284,2.269549044412473,2.2915190075048906,2.261469557256798,2.2806430391324963,2.262011044998314,2.296618042154596,2.2821555091923216,2.296015210488497,2.3747146233741905,2.2617096586346914,2.292189269074571,2.261350722942918,2.3489263461594367
2023-01-26,2.2165285445545537,2.34257958760516,2.2191706725042706,2.225091066670802,2.291472205864801,2.4932085304080367,2.21024418014703,2.2255686534995744,2.2075149825923677,2.2175510598071377,2.210499527516788,2.2295050459393444,2.2186293682207516,2.2290344225793737,2.3326555167433076,2.2098442798675655,2.2260802693171704,2.2087815603208925,2.3063592490668956
2023-01-25,2.1460946482280554,2.2852559994731894,2.1533265117931735,2.1553120659637686,2.22835522002793,2.4557280020561287,2.1414320254698143,2.1620058068155434,2.136952828511618,2.151165404056675,2.1397781512554257,2.167532270651058,2.152603140885688,2.1668608348342575,2.2741726525429655,2.139117041737753,2.162713857679246,2.138073177970465,2.2448839215138383
2023-01-24,2.2306474768410687,2.377419647297375,2.229964265241555,2.2415336849905474,2.320397783077274,2.5296966202485676,2.2199251709915067,2.237713670914404,2.218188830576775,2.22806596195059,2.2226292650247688,2.2426984127916025,2.229326891327452,2.242092130516697,2.3665571482976517,2.221714646479386,2.238351207497854,2.2201875525344588,2.337290047642975
2023-01-23,2.2189901732545194,2.3552312535760613,2.2313368634865522,2.22757968537182,2.2991017940504483,2.5190788005832943,2.218098283696442,2.2404035517088285,2.2116050132524228,2.229015325972976,2.2134804964485806,2.2459698087316258,2.230562872169479,2.2453025848081984,2.344326689260818,2.2129560212211383,2.2411258947583534,2.2121852582094026,2.31543502355294
2023-01-20,2.186949172035004,2.338222898267179,2.1877005953153468,2.1974559754151604,2.277327319014839,2.516146750041871,2.1777794282111653,2.1950151251846797,2.175428097023302,2.1858699804564035,2.1793994200811624,2.1995820137190045,2.187087739937726,2.199032941983348,2.326422209004072,2.178558330156843,2.195605598384329,2.1771722955859625,2.2950993892536267
2023-01-19,2.103819009870302,2.2679826291580496,2.0827526814640716,2.117088586510263,2.204948397448748,2.4485200110974383,2.0795704391336503,2.086614656623841,2.0852847597806132,2.081913045561821,2.0929740560929977,2.089314638829183,2.0824643548462283,2.088980717496429,2.2558725610101145,2.091591473905501,2.0869532842440477,2.089131840909953,2.223506743301442
2023-01-18,2.070031470674581,2.2011345562064895,2.0348051753779886,2.081669274285478,2.1520448966533903,2.3453646087224342,2.039967559519724,2.0327444458124773,2.0512355339429647,2.0354287188601727,2.059714195559838,2.0315311628188297,2.0350062115525582,2.0316821023339275,2.1916970543040195,2.0582992902548236,2.0325903658778093,2.0556884571205054,2.166504458639028
2023-01-17,2.175807960763194,2.3223508897475376,2.177242420300492,2.1863434727692814,2.2644380372643127,2.484242169452708,2.16649988003777,2.1855455970981317,2.1640756245138317,2.175218934578357,2.1681577269631296,2.190955806179251,2.1765628120049305,2.190293628886261,2.3112251273856645,2.1672986253823443,2.1862336709303856,2.165877971645057,2.2814695774433282
2023-01-16,2.1823116750258627,2.337180207686434,2.186549948371695,2.1936533851994042,2.276932100491329,2.49699250759481,2.1734550694111596,2.196731016859037,2.1699240577963628,2.1840857578685773,2.174135809471087,2.203458826236135,2.185721843433347,2.202630138924075,2.3257144046079397,2.1732293792119703,2.1975816869738862,2.1717445291354083,2.294793647997054
2023-01-13,2.1836186765398957,2.327497278256032,2.1665222793387597,2.1951772763747597,2.2724213797045376,2.4805475638080923,2.1633981312347927,2.1698750452048534,2.1677927571647864,2.165761354386865,2.1742787508241515,2.1721030675993247,2.1662626848099116,2.1718327130422934,2.316963181000493,2.1731003579423227,2.17015959860912,2.171014794507266,2.2886947518693015
2023-01-12,2.2094232126921947,2.3483024033455338,2.1983600438488065,2.2202748466121007,2.2948425059129383,2.4948617402425484,2.1931440374209235,2.202978592655591,2.195365468793637,2.197266488302059,2.200909993181802,2.2059935819070358,2.19799029279013,2.2056273057623135,2.3380904693876694,2.1998675764859055,2.20336398115459,2.1980524961616417,2.310650835507931
2023-01-11,2.256374364314327,2.3986118540576165,2.2568141426019097,2.2663186450276194,2.342115992153178,2.552508045335345,2.248106072308494,2.2627091725194006,2.2457201301788166,2.255267033768637,2.2493201155733487,2.266104981268305,2.2562991624411595,2.265711075129963,2.387784271117663,2.2485452251057056,2.263162372142175,2.247278293562425,2.3587567401189355
2023-01-10,2.328357431060598,2.4393579138335886,2.3498835035469403,2.3343024649216506,2.392517934893232,2.567572322091524,2.3360060119112602,2.3579918965081705,2.326024366634914,2.347642078954702,2.325473525663773,2.362420757238578,2.34914380951255,2.361915167335866,2.4303103908214627,2.325335503481062,2.358592243936178,2.325296801380637,2.4061969333828084
2023-01-09,2.3015507779086426,2.390366300784906,2.339572379455463,2.3037709605703527,2.347754355864835,2.5258070906848475,2.3227023948313437,2.348323948428079,2.3067350526104455,2.337019404191154,2.302507275207467,2.3527261242552573,2.338736170119054,2.352241197941599,2.3818371521891484,2.3029453347361475,2.34893905576635,2.3040066524801746,2.359780578523744
2023-01-06,2.31230538151867,2.430638105928219,2.351514799297928,2.3170555135134543,2.3779817228932956,2.5792499574217342,2.33154723540741,2.362675969097154,2.314700634276578,2.3483799278365867,2.31141779077281,2.3686817972961123,2.3504830254466547,2.3679985886347548,2.420361089765915,2.311651183907577,2.363493166829106,2.312377925617956,2.3932003755029383
2023-01-05,2.362231814904889,2.4639234654727233,2.4027336338107568,2.3660680798890126,2.418738044055093,2.5863134561657244,2.3826806427978626,2.4140831861446737,2.365630017469231,2.399571260363267,2.361981052024669,2.4202861696522953,2.401691881765031,2.4195753092997463,2.45516008567264,2.362286500680976,2.4149219533821773,2.3631351888173846,2.4318664351773793
2023-01-04,2.2909296707795965,2.3991418855322086,2.3395320952640986,2.294338598254739,2.349629278801226,2.5389146324181957,2.316542510271124,2.3524698509763775,2.296355932756321,2.33592466654876,2.2915086196898837,2.359563785707409,2.3383441064504944,2.3587486383602982,2.389451973987315,2.29197417304791,2.3534271752061464,2.293156100476457,2.363893736312561
2023-01-03,2.3794414842030744,2.4820288410942952,2.4240677483843758,2.3837037369743896,2.438525186034963,2.5803860827770837,2.4019277598906585,2.4364320446627925,2.3830516341288694,2.420594505488978,2.379081072757045,2.4430851780128098,2.422924648638681,2.4423283339056043,2.4738333465513356,2.379406242135041,2.4373373149666615,2.38032265498647,2.4514816974133966
2023-01-02,2.4438671046288603,2.5363796238734206,2.4999460122020674,2.447772434088487,2.499136347648235,2.5985401582173573,2.4723899553997764,2.5158883062204236,2.449287809140307,2.495557962510931,2.4441587384918586,2.524798514178476,2.498498372194498,2.523766662028414,2.5296428010971477,2.444622997669194,2.5170824421929567,2.4458444756339146,2.510595250691239
2022-12-30,2.450583554778792,2.529427797516922,2.5296578433957477,2.4526808165456226,2.4971797331767505,2.5710417267200976,2.4926397636364155,2.5519110004773746,2.461303909903287,2.523679195339753,2.453197435587925,2.564930987925003,2.5276801383335252,2.563391196220895,2.523721371084046,2.4540690927848825,2.5536242207322486,2.4561235124760565,2.5072561318161615
2022-12-29,2.4217507072536284,2.4792133798002953,2.5035860394276286,2.4211973218833958,2.452623363829794,2.5177278230259272,2.468601241488357,2.5236930262858266,2.436453717114477,2.4980699897969627,2.4266739045846486,2.5351138794131085,2.501766627709982,2.5337785684333674,2.474393487530915,2.4278470337121445,2.525211715331982,2.4304391859704078,2.4607564823823456
2022-12-28,2.4310322695046405,2.476898994682484,2.501583664053423,2.4308565784616007,2.4570059281102465,2.4938290659280886,2.4708311204066797,2.519375083724039,2.4431060531960482,2.4967130618690825,2.4349380983601394,2.5294889459744576,2.4999764965868616,2.528306862178367,2.473446827902573,2.4359018690985668,2.520720154977909,2.438051015104867,2.4632943898784414
2022-12-27,2.430515241901369,2.476871761615125,2.4849964918622054,2.431585596877723,2.458706135668314,2.486711193670688,2.460334686779381,2.4989939330947877,2.438515523402376,2.4811113895546715,2.432644679648629,2.506720480921816,2.483716283109642,2.505830349185291,2.4738156992879876,2.4332917536768246,2.5000341868691436,2.434794424653488,2.464586362627168
2022-12-23,2.4147604618240264,2.4702444879337735,2.453793976827369,2.4172564195105393,2.44968671257213,2.483154531463479,2.435608406822733,2.4630639487685126,2.4190891094034557,2.4510451447497923,2.4152109459781084,2.467512224971118,2.4528947920774193,2.4670361146126587,2.46678408085892,2.4155772143213454,2.4636990665516185,2.4165151922848276,2.4563489183940312
