Period\Time Series:,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_4Y4M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_1Y1M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_10Y8M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_1Y2M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_7Y3M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_4Y2M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_1Y9M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_3Y8M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_6Y8M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_9Y5M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_1Y3M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_9Y8M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_1Y7M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_2Y6M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_9Y2M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_10Y1M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_2Y9M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_5Y6M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_9Y7M
2017-06-12,-0.5114496898354073,-0.7560758483930767,0.40896937209581896,-0.7577900312300061,-0.041545591643503244,-0.5361753514810834,-0.7582971890245798,-0.6055034467424019,-0.1339439557207598,0.26366264647769544,-0.7591405751651097,0.29451884967526,-0.7603972223408233,-0.7250678812990099,0.2318880525199951,0.34392830518520334,-0.7056927640857635,-0.3253526731222882,0.28433507880669495
2017-06-09,-0.5066025210104952,-0.7576344507912953,0.4276980482538537,-0.7598397826219125,-0.027896527177721175,-0.5319899672618549,-0.761810667706678,-0.6033588744796443,-0.1216310280594799,0.28094988141460586,-0.7615985693608796,0.31212431915729955,-0.7637873544641129,-0.727344022373849,0.24883979234791287,0.36202905391652784,-0.7071551811613128,-0.3163252111331447,0.30183631136333844
2017-06-08,-0.5028929132043043,-0.7509039058210103,0.418865948713913,-0.7527381508992281,-0.031125965113779408,-0.5278378907242267,-0.7533962883356624,-0.5978933896858445,-0.12363910255503274,0.2738925897110214,-0.754179447804157,0.30468930329125055,-0.7555544281927657,-0.7193341167667979,0.24217238872439317,0.3539904491371644,-0.6995698789954652,-0.3156258739263178,0.2945258768561443
2017-06-07,-0.5099406868984211,-0.7611467245177899,0.414297612324658,-0.7629853045427248,-0.036975626085194335,-0.5349984275208426,-0.7632356593817109,-0.6054519362254789,-0.12968179322403905,0.26882438402442865,-0.7644104591682073,0.29971917178329033,-0.765566726410273,-0.7282081241425669,0.23700747426037072,0.3491862595575661,-0.7081209036446783,-0.32208285029781525,0.2895229142549107
2017-06-06,-0.509433814230098,-0.7530726893850312,0.42127244493753846,-0.754889672818801,-0.03410147576263256,-0.5343910211587,-0.7562956317938134,-0.6042689339575915,-0.12760019550003143,0.27451722534569356,-0.7563549273474113,0.30569167878214376,-0.7581313081019676,-0.723954902037411,0.24240915885599446,0.35559893003138576,-0.7047128442790811,-0.32129902320842696,0.2954034904466116
2017-06-05,-0.49148436710264054,-0.7388665394320695,0.4425831021234963,-0.7399876594587242,-0.015207829755702562,-0.516390778795544,-0.7384774302663688,-0.586046763968251,-0.10909111623540468,0.2949942403091974,-0.7408410601817996,0.32634385994995085,-0.7408626257125475,-0.7052504344974082,0.26270748132508803,0.3765341338704058,-0.6860344080477994,-0.30333244667449666,0.31599770250741166
2017-06-02,-0.5034458503830859,-0.7570490869454503,0.4283217012575067,-0.7580566925901735,-0.026523975368034414,-0.5285622905533103,-0.7554821596057799,-0.5989754184796103,-0.12016276398520631,0.28196261896358443,-0.7587847891632808,0.3130711395475343,-0.7582092626040513,-0.7205653445044335,0.24991220281139626,0.3628523682643108,-0.7007852877321197,-0.31440821378374295,0.3028057966602269
2017-06-01,-0.48317174994583745,-0.7442494536445663,0.46447923975381933,-0.7448594909596293,0.0035181512055286746,-0.5088433872346254,-0.7407252151672834,-0.580789826954085,-0.09182533660325642,0.31656771645607584,-0.7452491119627425,0.348039898809513,-0.743748500778211,-0.7048325188836637,0.28412364304749094,0.39836520479807724,-0.684670988541054,-0.2899935457060918,0.3376565635320299
2017-05-31,-0.4978579423974363,-0.7417609425178888,0.4372822032475545,-0.7429127590926488,-0.0200274681568704,-0.5228094127782921,-0.7422987036390811,-0.5924681912912844,-0.11414072541189046,0.29017426069140395,-0.743831638640482,0.32144899234479407,-0.7443527372061638,-0.7105682759125482,0.25794946739377433,0.37148884934936177,-0.6917381289043609,-0.30906850013603293,0.31112916261327594
2017-05-30,-0.4887288883356993,-0.7449186411767368,0.44420053031851126,-0.7459380875653778,-0.009877708022054676,-0.5140384621514373,-0.7433125016628885,-0.5850527471137195,-0.10365803963519138,0.2983393270721866,-0.7466741570226443,0.3293610194689842,-0.746081568055037,-0.7079326277024824,0.2663673320994553,0.3789817243021565,-0.6879153734954393,-0.29855365180669047,0.3191254860261825
2017-05-29,-0.4829749177269189,-0.7370828300072843,0.4494360701834168,-0.738175979838851,-0.003705934187690829,-0.50830483380527,-0.7362462322169936,-0.5793261086469164,-0.0974925037071328,0.3040635454310756,-0.7389963448829002,0.33499660411058585,-0.7388026797101528,-0.7016896050831631,0.2721742812917496,0.38445834553121916,-0.6818626500127065,-0.29255928969315725,0.324791227832927
2017-05-26,-0.45091604355516335,-0.7187853796746371,0.4771165109953275,-0.7191710110000837,0.02769952320122826,-0.47643177634285294,-0.7129137574827951,-0.5482521305341885,-0.06558168689228516,0.3331238378935142,-0.7193066532571573,0.36377548792916237,-0.7165975954378165,-0.6742749333689577,0.3015171461473889,0.41277310968197867,-0.6534150959877838,-0.2600661394162467,0.35366372854386086
2017-05-25,-0.4273008328284371,-0.7152197443304953,0.5075490703377836,-0.7151781999850204,0.05530122404774307,-0.4533246879160089,-0.7047023328653097,-0.5270304207740617,-0.03842463081340419,0.3624140982143791,-0.7148245544675804,0.3932850798448344,-0.7097290251673609,-0.6600012126168009,0.3305935413700398,0.44265930817266774,-0.6373385001584486,-0.23409874007796905,0.38309962399675257
2017-05-24,-0.40916982246838707,-0.703271105943851,0.5402195688142166,-0.7026856306710645,0.08438333464020609,-0.4358319707203515,-0.6907318171287145,-0.5112192310024373,-0.011051811253833144,0.39483326074699754,-0.7019013078777112,0.4258306901615212,-0.6958989904543831,-0.6460307338598081,0.3628411830503486,0.4753251074376088,-0.6232480881375126,-0.21109959410282642,0.4156078735671187
2017-05-23,-0.4067194585434848,-0.6849035535324495,0.5401606775074583,-0.6838697820298814,0.08261248640663155,-0.43267986711411943,-0.672284177845329,-0.5055394940366522,-0.012792814603441727,0.3940375423201017,-0.6827942973819683,0.42518444326439386,-0.6768657485350786,-0.6323617439017184,0.3618973910311132,0.4749273593819163,-0.6114379886229591,-0.2118335314158406,0.4149117410178951
2017-05-22,-0.40030981808463206,-0.7058583429845777,0.5326838251271528,-0.7049066239867772,0.08077302674925857,-0.4264347733142424,-0.6885061028609045,-0.5007788102861639,-0.01255127590703875,0.387281507255969,-0.7036518873417177,0.41817560388066877,-0.6951164301947861,-0.6381159862084127,0.3554553126543021,0.46762414290639853,-0.6140953647837506,-0.2073492337259335,0.4079805683058
2017-05-19,-0.42152147277833496,-0.6949242607921411,0.5103987674854991,-0.6953676127768897,0.05842433853384055,-0.44718909803664086,-0.6884521885818806,-0.5196005434540831,-0.03510550716179495,0.3652816894267037,-0.6955108123424272,0.396145714953573,-0.6924586796953469,-0.6479526981463302,0.33347063127034016,0.445512716660851,-0.6264860149648648,-0.23000918572136797,0.38596232723955026
2017-05-18,-0.4381159635316907,-0.7153775581881701,0.47835896621412477,-0.7150884754778901,0.03333917693106381,-0.4633442523358795,-0.7044706118800033,-0.5346044995401433,-0.058595252262147124,0.33533546572928374,-0.7145543800967622,0.36574336061354096,-0.7093014840632508,-0.6620702677261843,0.3040007885966509,0.41439308105920025,-0.6404880991085999,-0.25003893160160473,0.35570981235756305
2017-05-17,-0.4137089446544957,-0.7136203260730789,0.525006701930522,-0.713116970492123,0.0743936542592043,-0.44027662410899904,-0.7001292973326949,-0.5156994453770114,-0.019778545705526174,0.3810495448769946,-0.7123370128867785,0.41171918368950866,-0.7057876877124496,-0.6528104192525461,0.34940784102784006,0.4607154632919177,-0.6292739313394895,-0.21732096818866697,0.4016031626276173
2017-05-16,-0.38827473895078324,-0.6967012232960097,0.5657329399554594,-0.6942009337249835,0.11085034989226905,-0.4152772395045492,-0.6747174904383426,-0.4915320556184595,0.01471331126367259,0.4214803246940457,-0.6917673478461146,0.45230248564505127,-0.681238348293447,-0.6275684609857795,0.3896312867867149,0.5014421808526217,-0.6045256517517714,-0.18754614400828196,0.4421414651654705
2017-05-15,-0.3823409856989217,-0.7210692897732791,0.5534725459500218,-0.7181784148401134,0.10497196317788404,-0.4092341684547671,-0.6912506058756476,-0.48621156925912157,0.011341561331857264,0.410007672947978,-0.715113929343699,0.44055391699681845,-0.7004183759732836,-0.6321466855914579,0.37850290254883356,0.48937332089092056,-0.6059110453743903,-0.18536956429007212,0.4304775490369237
2017-05-12,-0.3874177448372649,-0.7437096453898935,0.528426526709413,-0.7400910302037005,0.09032963101292646,-0.4141576961798501,-0.7074090547492924,-0.4912489636773367,-0.0010194399527816422,0.3880595117496699,-0.7362556168933856,0.4179215012567057,-0.7182515339654687,-0.6418222789157841,0.35727292323724,0.46567403475593316,-0.6140088128719423,-0.1933262856244342,0.4080694827002631
2017-05-11,-0.36514158778127204,-0.7275507256372751,0.5615897966918539,-0.7240006648334987,0.12034183523894226,-0.3924324236676693,-0.6914161916744108,-0.471157326561638,0.027852757092498237,0.42062500238273604,-0.7202217723012625,0.45064587393005473,-0.7023051452788751,-0.6248892917355979,0.3896563330771943,0.4986165814142578,-0.5965324500536147,-0.1673923575122771,0.4407433583103444
2017-05-10,-0.38772965945856264,-0.7391590436534843,0.5288421001155399,-0.7360812100367395,0.09108893866310197,-0.41454830097794204,-0.7061109319512031,-0.4918285845690207,-0.00036107639378668566,0.3887312085887089,-0.7327432765381672,0.4185497806597849,-0.7163468722998987,-0.6420854966904468,0.3579829395934029,0.4662203080038245,-0.6144893512695999,-0.19306422676389534,0.4087127615356603
2017-05-09,-0.3767766220299258,-0.7146254028740446,0.5681213028047591,-0.7128117001040177,0.12043236334260143,-0.4045020605970322,-0.6910012216826393,-0.4839212878575285,0.02576893063524821,0.42591710676927574,-0.7107326435973991,0.4562703698685562,-0.699111519583167,-0.6335018992922592,0.39456735800841036,0.504695609448329,-0.6069275759644812,-0.1744963331858198,0.44626226947500536
2017-05-08,-0.390063054009655,-0.7282335175487522,0.539441491209053,-0.7266330516191504,0.09907529546947469,-0.41748554540935157,-0.704845549211556,-0.49625643589125,0.006095902029025879,0.3993825491032048,-0.7246962312489584,0.42926066279692776,-0.7131284993308906,-0.6461778882867524,0.36853267087059294,0.4769467908502132,-0.6193099518473231,-0.19070083097078872,0.41940824366568563
2017-05-05,-0.4031892993922135,-0.7353123713855947,0.5256092426062979,-0.7337508293452526,0.08488569648572053,-0.43042394641486226,-0.712879698739568,-0.5085010056164565,-0.008090118338711871,0.3854083310337142,-0.7318830055702117,0.4153165087363666,-0.7208179687481602,-0.6560239805432175,0.354528036408182,0.46305120571342284,-0.6297502778654618,-0.20464761267950715,0.4054541268037086
2017-05-04,-0.41895845287704336,-0.7685227922640712,0.5053795951093045,-0.765831193248002,0.0660135590249955,-0.4461628970592262,-0.7381520844824023,-0.524469293831733,-0.026337510626400995,0.3652631099892738,-0.7628695045614835,0.3951236634036315,-0.7478266799248283,-0.6755474430604034,0.3344483953241819,0.44281538036614876,-0.6480396948376264,-0.22145054814876453,0.3852752401454591
2017-05-03,-0.4563114952676939,-0.7701982029800303,0.4448827575614893,-0.7682260947681314,0.01218863835833739,-0.48204767743181876,-0.746739393117422,-0.5555470796175452,-0.07801277133545703,0.30638091774519527,-0.7660365198990369,0.33586399719271487,-0.7544907801780072,-0.6933188232673984,0.27597655418993927,0.38299163843500716,-0.6688549765723808,-0.2672948546193288,0.3261379360219201
2017-05-02,-0.46170509553834815,-0.7721925876736622,0.44639934965532646,-0.7707009058448073,0.012177542568097,-0.4877701768996534,-0.7519704593732728,-0.5621243776559419,-0.07882165626669702,0.3078376748992553,-0.7689731582855508,0.33736742431392974,-0.7590546983109281,-0.7003126478410016,0.2773658094374727,0.38453138443292234,-0.676027754830983,-0.27022157972393757,0.3276280097956046
2017-04-28,-0.45714290371044886,-0.7657227266580366,0.45332627112980006,-0.7641426130298843,0.01762233961202231,-0.48317669065940105,-0.7454470281264127,-0.5573434093292668,-0.07366361573615521,0.3142991921473861,-0.7623565506362993,0.3439301276953657,-0.7524352341233818,-0.6945397354415404,0.28372211860877483,0.39125367903351727,-0.6705210424319237,-0.2655386839517542,0.3341574356426906
2017-04-27,-0.44332000300972396,-0.7690585592929748,0.4490715287622362,-0.7667722679797557,0.02290426417978919,-0.46923740540273773,-0.7425183646453988,-0.5435941205724815,-0.06631553674986179,0.3129102384419702,-0.7642394156587597,0.3419108175757315,-0.7511217276101321,-0.685355440313109,0.28299346095447264,0.3882487697614567,-0.659806534173037,-0.2542300120459884,0.3323449458263297
2017-04-26,-0.41154238188817427,-0.7526191135730227,0.4864352490117665,-0.7500184559723726,0.060841662988992073,-0.4381100039619774,-0.723199161298548,-0.5146096778299123,-0.028910041481083226,0.35096285077163136,-0.7471562542068217,0.3798531405003285,-0.7325906901591042,-0.6622028927355634,0.3211381901325443,0.42597320735673927,-0.6353462141060708,-0.21885569583168474,0.3703259015104945
2017-04-25,-0.4108573478725015,-0.7491502886082655,0.4794279005117179,-0.746334757263929,0.05659622399833575,-0.4370797835066238,-0.718760871294196,-0.5125484009607923,-0.0323853738587454,0.344688439871927,-0.7432877880027888,0.37341188600607733,-0.7282501473831484,-0.658141447519883,0.3150422979164791,0.4192776606022486,-0.6316188390723703,-0.2204522062721006,0.36393901468636747
2017-04-24,-0.4156848975517793,-0.7400437362335244,0.4677739797835887,-0.7378540209935749,0.049563263635536536,-0.44171495414348794,-0.7145709364908117,-0.5164098116009965,-0.03890159764906498,0.334944818547112,-0.7354375990671556,0.36329711870685033,-0.7228844551298241,-0.6583097999588761,0.3056614796556931,0.4085297948972615,-0.6328684767683717,-0.22617245323844637,0.3539487968748056
2017-04-21,-0.5122461317766005,-0.8084189434752465,0.36873681828652094,-0.8081794082259202,-0.0427955152547157,-0.5385315842420568,-0.7969749586661106,-0.6135262046825583,-0.13137753616169645,0.2393770994725828,-0.8076736816194852,0.2670940208778516,-0.8021862923727481,-0.7506611774356693,0.21068933093872433,0.3111940995473361,-0.7271630004611573,-0.32026960975825514,0.2579615692024513
2017-04-20,-0.5216629742961496,-0.7934357014705049,0.36630681564907075,-0.7950692833222286,-0.04905327647779778,-0.5479267365279341,-0.7940514129052438,-0.6225062359241047,-0.13844576263622832,0.23576599500381912,-0.796321162753105,0.26373897594296336,-0.7968218560966243,-0.7552256009977301,0.20681173015183107,0.30824325207085446,-0.7332449156384904,-0.32887658581427814,0.25452231849976936
2017-04-19,-0.5533347144665521,-0.816667247322953,0.31763089827419666,-0.817617435373148,-0.09392764736156112,-0.5785373518533392,-0.8140537800240115,-0.6498930540937486,-0.18161018977224597,0.18759897577827633,-0.8182727292957455,0.21541362212020898,-0.8171871049835193,-0.7762709820448017,0.1588381183233616,0.25972231204299145,-0.7553381892128792,-0.36721901526656175,0.2062460728508695
2017-04-18,-0.6005916363582817,-0.830826969310245,0.3120989310386486,-0.8347038556615787,-0.11525642287858151,-0.6270273228509282,-0.8487808997684034,-0.7011498726094998,-0.20754431194098366,0.1781863049642034,-0.8382064872899511,0.20691796078765812,-0.8474724099986379,-0.8243935158654061,0.14842697431790297,0.2525891722214393,-0.8056800687895178,-0.4038476946840377,0.1974534450560319
2017-04-13,-0.6143485916220515,-0.839541601349179,0.3043950147009462,-0.8438566862075132,-0.12919619300250051,-0.640577127083338,-0.8595317764028616,-0.7140313307427322,-0.22202301882629705,0.16787218327787112,-0.8477258167150081,0.19711486507095133,-0.8579446839837641,-0.8358929250588716,0.13761245156545598,0.2436540633792359,-0.8174237051825624,-0.4185503729093756,0.1874790010774503
2017-04-12,-0.5934341551356761,-0.8277687926648398,0.3398971486733613,-0.8315034093621181,-0.09909624676719586,-0.6202188347282691,-0.8448374843589095,-0.6952397961551373,-0.1934596627341132,0.20199779903284254,-0.8348743130771008,0.23156026070260882,-0.8437040334449044,-0.8198145097846505,0.17139265064987352,0.27858015397287783,-0.8008837867197567,-0.3936209790886007,0.22182054394588668
2017-04-11,-0.5944819666478445,-0.8312701258487105,0.3490425195185445,-0.834607938469552,-0.09574427905618199,-0.6213913110459499,-0.846469649119475,-0.6966588233037427,-0.1911730931541471,0.20920230955671926,-0.8376401578769324,0.2391730819210527,-0.8455763613930181,-0.8212073617432472,0.1781793497955726,0.2868514417806107,-0.8023161037397681,-0.39328907383463596,0.22929834223129486
2017-04-10,-0.5912710357559448,-0.8202687919190561,0.3500987508290554,-0.8235066143005558,-0.09719440892750031,-0.617634552869033,-0.8353532611954684,-0.691146142762757,-0.19241325602323966,0.20889722228938457,-0.8264626121749714,0.23911870413566794,-0.8343415719006191,-0.8116316000630452,0.17763939068115198,0.2872428452935192,-0.7935195994442994,-0.39308298374861783,0.2291588078156428
2017-04-07,-0.5794819418922561,-0.8116301617679706,0.3459061137227599,-0.8136480685187264,-0.09710648774957464,-0.6050193705633338,-0.8195860641047785,-0.6761760918712278,-0.19066158368991948,0.2054603132947177,-0.815484597497592,0.2354766621642077,-0.8198266714483715,-0.7935902480159891,0.17444048576693927,0.2833236761715665,-0.7756509543177872,-0.38689815710121245,0.22558168523148892
2017-04-06,-0.5522421607202048,-0.7999038926927824,0.38067660548376336,-0.8011919213158332,-0.06703816527397821,-0.5780104701757773,-0.8022725776312312,-0.6500566519327196,-0.16120881234399143,0.23838539249480473,-0.8023000063260994,0.26876749152425505,-0.8038241068711764,-0.771502346206896,0.20700389908921624,0.31722975935549647,-0.7523906644117888,-0.3584916719376947,0.2587502235792809
2017-04-05,-0.5410292770509706,-0.8154862791847224,0.39906725678720534,-0.8167842923040807,-0.05187511653678989,-0.5674863530791141,-0.8138642976872461,-0.6422342854307095,-0.1463397959161883,0.25524029223672384,-0.8177078206100341,0.28590218642258725,-0.8170649285829636,-0.7743259142158907,0.22359544694601574,0.334863728950471,-0.7524350119210998,-0.34453070231357064,0.27578990326266517
2017-04-04,-0.560976651749681,-0.8027795206883939,0.37778081162729915,-0.8056008423483516,-0.0718343397031842,-0.5871105101499081,-0.8130035958763342,-0.6603165508625892,-0.16649498751901115,0.23489599341300282,-0.8080525162969154,0.2654021949391385,-0.8133888843879289,-0.7838572073688037,0.2033869619696822,0.31406481452749446,-0.7645262230344816,-0.36513144349874427,0.2553439120044141
2017-04-03,-0.5220086653744636,-0.7834254763785649,0.44265613198609044,-0.7863058599020043,-0.014036068134698265,-0.5495946084528045,-0.7930009052527875,-0.6272266168795975,-0.111311288615358,0.29840140320679565,-0.7887788691842985,0.3292635953821166,-0.7937951350357899,-0.7601749540435696,0.26648682547404334,0.3784214668687831,-0.739084588249729,-0.3169293560574138,0.31909187249034776
2017-03-31,-0.4729714499222588,-0.7437358604429272,0.4540157092915891,-0.7438224954404706,0.00920433702099821,-0.4988380024188874,-0.7370302854781752,-0.5716324507104886,-0.08415317591773208,0.3123989830609477,-0.7437377396667486,0.34261456462174644,-0.7406900272146881,-0.6987173329717926,0.28120171585106624,0.39083616493379036,-0.6778242542958806,-0.279842620157821,0.33265088892170613
2017-03-30,-0.46406804777520083,-0.7680892799758992,0.4640055661045839,-0.7678391103925026,0.023002300342253257,-0.4909220957766758,-0.7555809686275561,-0.567390544798875,-0.07013612660649615,0.32390171412845303,-0.767271303408795,0.35380814407234107,-0.7611975500265737,-0.7073311201103936,0.29301339356608924,0.40151935111269754,-0.6832332032954902,-0.26674880828398395,0.3439474082474967
2017-03-29,-0.46320851962074805,-0.8014844138624819,0.47206426027775095,-0.7994782241376939,0.02976708020995167,-0.4907624242599091,-0.7767664058404149,-0.5697443072454451,-0.06394062437030934,0.331724282798326,-0.797225090986776,0.36169108056444754,-0.7850658378349644,-0.7188922831976292,0.3007670148062531,0.4094867727111713,-0.6923255261274779,-0.26240745785263053,0.3518111040566909
2017-03-28,-0.4086402403994107,-0.7775781180429959,0.4964170449694483,-0.7734702815913534,0.06863694647500562,-0.4357423920103045,-0.7378231536845812,-0.5141641556086833,-0.02169502908155474,0.3602932621635615,-0.7691676085390751,0.3893233091426551,-0.7494544841074351,-0.668969326886919,0.33032322006507275,0.4356651196667065,-0.6401479424299188,-0.21324489402727664,0.3797500769150024
2017-03-27,-0.4015381228169188,-0.779466444849549,0.4921765960625044,-0.7749452546959166,0.07005704154680936,-0.42851113701902666,-0.7361290678293404,-0.5068505074022687,-0.018987194945938146,0.35770362305075,-0.7702089718243639,0.38636639582327037,-0.7486689616186148,-0.6638568802212754,0.3281206115991502,0.4321385015624819,-0.6342374859033537,-0.2079773266150573,0.3769134232881135
2017-03-24,-0.41229143322247275,-0.7965365017828501,0.5206846608795761,-0.7927601040564749,0.08286712261193241,-0.4406659330368434,-0.7575571307573385,-0.5229361786811042,-0.010247642423327985,0.3818829009241691,-0.78871434243124,0.4115212836632862,-0.7693598636533121,-0.6858280806808619,0.35126266404784046,0.45879164424910934,-0.6555093954439757,-0.20858699834710315,0.4017497451885088
2017-03-23,-0.43278087652032937,-0.8124644585128351,0.5118723124009219,-0.8093386079946243,0.07015528133401094,-0.4615939758338854,-0.777815543100215,-0.5449928145134324,-0.024242275358865584,0.37224257917569004,-0.8059151741830459,0.40209024713030983,-0.7887341351268473,-0.7084132398031913,0.34138757695348154,0.449657812454368,-0.6783333120475383,-0.22569593353664263,0.39225166286006186
2017-03-22,-0.4359940233209496,-0.8251641109917345,0.5085432494884592,-0.8223641828538115,0.07064590221288203,-0.46538095583195105,-0.7912018556557392,-0.550732715984867,-0.023682693564338386,0.37067505603074924,-0.8191852659381942,0.4001848501785714,-0.8023002539697659,-0.719397566971987,0.34014591953449447,0.44716953454002883,-0.6882129305432088,-0.2260795365748982,0.3904600586267808
2017-03-21,-0.38220368865468224,-0.8029560086711638,0.5821728352634472,-0.7986433352552198,0.13522245733512994,-0.4124123128527648,-0.7583668745485399,-0.5004993915399085,0.039060129335131144,0.4413048938997912,-0.7940075115088638,0.4714429503279849,-0.7718220833042744,-0.6779666379476117,0.41013325214938323,0.519443190827924,-0.6445154596772555,-0.16737693586508495,0.4615103183022784
2017-03-20,-0.42634498177230995,-0.8190603133677095,0.5586634710981913,-0.8169218581958457,0.10514247933525978,-0.45716994854380033,-0.7898390941362763,-0.5464421115432989,0.006552723052396736,0.41666846768440324,-0.8144023321870644,0.44712394144133905,-0.7999447789322347,-0.7199283978863633,0.3851251127103055,0.4955439867639164,-0.6884124029314149,-0.205754961299494,0.43709127467857734
2017-03-17,-0.4234307149049412,-0.8517702017735167,0.5609138016674384,-0.8481737097903097,0.10970281386568814,-0.45483731415149986,-0.8109961574201989,-0.5464752891561844,0.011453515780123436,0.4196543809895559,-0.84418524247195,0.44994732389323877,-0.8239010807868281,-0.7302548692921009,0.3882807494791014,0.49811344145562897,-0.6958773258196063,-0.20081765069517843,0.43996800633788613
2017-03-16,-0.4281828983344198,-0.855399577139587,0.5712823003629159,-0.8522794644589671,0.11282887849396861,-0.45999044208222717,-0.8174272643945808,-0.5527016365790276,0.013043933082061532,0.42773077686297434,-0.8487280809050444,0.458513753909064,-0.8298322920096908,-0.7376684340943118,0.39585058855717703,0.5074607850516681,-0.7032546603062935,-0.20245038767266665,0.4483729084421335
2017-03-15,-0.46159534027046156,-0.8785801682174883,0.5412581746595433,-0.8756016202446446,0.07972737747979286,-0.4931791647403925,-0.8426801044579841,-0.5849627787893414,-0.02050506594541668,0.396619936590461,-0.8722371013329036,0.42762954352071914,-0.8544188051395194,-0.766145661216072,0.36450952065660136,0.47694467155727205,-0.7327236317890424,-0.23647747363026506,0.4174135959745655
2017-03-14,-0.4354599794131868,-0.8693056448185454,0.5693385073140544,-0.8658834314911079,0.1097948193427456,-0.46759596751169763,-0.8295448252221416,-0.5613022603211153,0.009447800802571571,0.42571357003291466,-0.8620602573548157,0.4565326549612134,-0.8422971515468456,-0.7484538340587328,0.3937840953235834,0.5055140462436021,-0.7135994057411663,-0.2076203653457247,0.446381156869073
2017-03-13,-0.4331543300967988,-0.8882711191116708,0.5831912228164744,-0.8843115278414846,0.11852896301320115,-0.46589184638615233,-0.8433133578114944,-0.5617061227888689,0.01721257058528769,0.4377701318282905,-0.8799032337689958,0.46895613461407404,-0.8574876675294574,-0.7560209728149765,0.40547043631459845,0.5185410253932812,-0.7193413996168356,-0.20209754152958448,0.45868271188811294
2017-03-10,-0.46923718876387976,-0.90546348830734,0.5822153323848522,-0.9026191010034896,0.09557963941682557,-0.5021313960344393,-0.8685154590477593,-0.5978060161578229,-0.009358341282835081,0.42905144142771334,-0.8992943541751863,0.46183668277418555,-0.880886990654191,-0.7876168068346727,0.39513225197914137,0.5140343451262481,-0.7524424201113185,-0.23479676692197193,0.4510326192635543
2017-03-09,-0.5139320509208805,-0.8994495849922624,0.5103347885827527,-0.8973138822782492,0.029029150266882464,-0.544683612385664,-0.8708998237749124,-0.6332534617276862,-0.07345288938594541,0.3579457710672922,-0.894819270667254,0.39050539868257106,-0.8806982350494543,-0.8031839806130865,0.3242970627736157,0.4424130120258374,-0.7725353550965259,-0.29144586936147565,0.3797718825257026
2017-03-08,-0.5337838250946962,-0.8907982654355115,0.49944383598155895,-0.8896173239678555,0.013171507010746097,-0.5643030346241096,-0.8711354796647068,-0.6514974113827163,-0.0905598648859871,0.34579301058466294,-0.8881511718318693,0.37865316998636,-0.8785734874491435,-0.812983631011206,0.31181751973814675,0.43100604654396246,-0.7848459978645783,-0.3108141661816948,0.3678223376322092
2017-03-07,-0.5763486713395602,-0.8960707781391082,0.4509952111301798,-0.8963411077995853,-0.03716650887501993,-0.6058548812830562,-0.8872876120614399,-0.6894977733275427,-0.14046383183383027,0.29615357518102403,-0.8963003672393266,0.329228158413466,-0.8921634795722602,-0.8393386014147088,0.26198103687390395,0.3819690508778075,-0.8141196782155955,-0.358426740675295,0.3183241122246101
2017-03-06,-0.5343679593583248,-0.8632184839298693,0.44765875070440364,-0.8626309169562805,-0.01833447372895236,-0.5629220095586014,-0.8476073865203988,-0.6443632973624869,-0.11684640849514771,0.29967313636131543,-0.8617141939855841,0.33126524856386474,-0.8540981415747524,-0.7944850538106651,0.2670416176040189,0.38166183600094783,-0.768436484564222,-0.32500210582094313,0.3208489283248759
2017-03-03,-0.5399295804102024,-0.8605037663621284,0.46314724298361964,-0.8598807050115527,-0.014363812435270074,-0.5686633633393363,-0.8466090442046594,-0.6501689709550762,-0.11519387700484751,0.31151242714485683,-0.8590261336922644,0.34388950556422726,-0.852360050078218,-0.7972099052910853,0.2780679969385118,0.3955324580703157,-0.7722018936551294,-0.3277053214327754,0.3332146383589305
2017-03-02,-0.5836111753038971,-0.872049166829687,0.4240295964302123,-0.8725923283845023,-0.058714014339138476,-0.6117672465885251,-0.8678044695792941,-0.690927151300115,-0.16024724522418365,0.2705233754102374,-0.8729303908991333,0.3032901346970145,-0.8711409808003623,-0.8281330080192495,0.23668367087140973,0.355566858902026,-0.8057975190713718,-0.3732700111385703,0.2924860786602643
